SpotPositionMap_X,SpotPositionMap_Y,Spot_weights
-55.1627,-57.32676,0.0051
-49.64643,-57.32676,0.0672
-44.13016,-57.32676,0.041
-38.61389,-57.32676,0.0465
-33.09762,-57.32676,0.0453
-27.58135,-57.32676,0.0402
-22.06508,-57.32676,0.0461
-16.54881,-57.32676,0.0386
-11.03254,-57.32676,0.0473
-5.51627,-57.32676,0.0368
2.131628e-14,-57.32676,0.0463
5.51627,-57.32676,0.0363
11.03254,-57.32676,0.0449
16.54881,-57.32676,0.0362
22.06508,-57.32676,0.0451
27.58135,-57.32676,0.0387
33.09762,-57.32676,0.0452
38.61389,-57.32676,0.047
44.13016,-57.32676,0.0411
49.64643,-57.32676,0.065
55.1627,-57.32676,0.005
57.92084,-52.54953,0.051
52.40457,-52.54953,0.1279
46.8883,-52.54953,0.0445
41.37203,-52.54953,0.1303
35.85576,-52.54953,0.0638
30.33949,-52.54953,0.0962
24.82322,-52.54953,0.0873
19.30695,-52.54953,0.081
13.79068,-52.54953,0.0906
8.274405,-52.54953,0.0821
2.758135,-52.54953,0.0884
-2.758135,-52.54953,0.0893
-8.274405,-52.54953,0.0821
-13.79068,-52.54953,0.0957
-19.30695,-52.54953,0.0781
-24.82322,-52.54953,0.0896
-30.33949,-52.54953,0.0984
-35.85576,-52.54953,0.0609
-41.37203,-52.54953,0.1334
-46.8883,-52.54953,0.0394
-52.40457,-52.54953,0.1307
-57.92084,-52.54953,0.0532
-55.1627,-47.7723,0.1101
-44.13016,-47.7723,0.0011
-38.61389,-47.7723,0.0085
-33.09762,-47.7723,0.0253
-27.58135,-47.7723,0.0164
-22.06508,-47.7723,0.0193
-16.54881,-47.7723,0.0155
-11.03254,-47.7723,0.0213
-5.51627,-47.7723,0.017
2.131628e-14,-47.7723,0.0246
5.51627,-47.7723,0.0184
11.03254,-47.7723,0.0239
16.54881,-47.7723,0.0193
22.06508,-47.7723,0.024
27.58135,-47.7723,0.0164
33.09762,-47.7723,0.0249
38.61389,-47.7723,0.009
44.13016,-47.7723,0.0017
55.1627,-47.7723,0.1115
57.92084,-42.99507,0.0509
52.40457,-42.99507,0.0367
46.8883,-42.99507,0.0402
41.37203,-42.99507,0.1003
35.85576,-42.99507,0.0604
30.33949,-42.99507,0.0526
24.82322,-42.99507,0.0735
19.30695,-42.99507,0.0492
13.79068,-42.99507,0.0652
8.274405,-42.99507,0.0538
2.758135,-42.99507,0.0606
-2.758135,-42.99507,0.061
-8.274405,-42.99507,0.0537
-13.79068,-42.99507,0.0714
-19.30695,-42.99507,0.0484
-24.82322,-42.99507,0.0774
-30.33949,-42.99507,0.0529
-35.85576,-42.99507,0.0588
-41.37203,-42.99507,0.1068
-46.8883,-42.99507,0.0374
-52.40457,-42.99507,0.0314
-57.92084,-42.99507,0.0505
-55.1627,-38.21784,0.1175
-49.64643,-38.21784,0.0483
-44.13016,-38.21784,0.0472
-38.61389,-38.21784,0.0397
-33.09762,-38.21784,0.0348
-27.58135,-38.21784,0.0537
-22.06508,-38.21784,0.0371
-16.54881,-38.21784,0.0428
-11.03254,-38.21784,0.046
-5.51627,-38.21784,0.0402
2.131628e-14,-38.21784,0.0458
5.51627,-38.21784,0.042
11.03254,-38.21784,0.0457
16.54881,-38.21784,0.0421
22.06508,-38.21784,0.0394
27.58135,-38.21784,0.0522
33.09762,-38.21784,0.0372
38.61389,-38.21784,0.0394
44.13016,-38.21784,0.0427
49.64643,-38.21784,0.0459
55.1627,-38.21784,0.1188
57.92084,-33.44061,0.034
52.40457,-33.44061,0.0399
46.8883,-33.44061,0.0307
41.37203,-33.44061,0.0658
35.85576,-33.44061,0.0589
30.33949,-33.44061,0.0521
24.82322,-33.44061,0.0653
19.30695,-33.44061,0.0497
13.79068,-33.44061,0.0611
8.274405,-33.44061,0.0585
2.758135,-33.44061,0.0584
-2.758135,-33.44061,0.0576
-8.274405,-33.44061,0.0564
-13.79068,-33.44061,0.0622
-19.30695,-33.44061,0.0457
-24.82322,-33.44061,0.0649
-30.33949,-33.44061,0.0516
-35.85576,-33.44061,0.0567
-41.37203,-33.44061,0.0674
-46.8883,-33.44061,0.0288
-52.40457,-33.44061,0.039
-57.92084,-33.44061,0.0343
-60.67897,-28.66338,0.0008
-55.1627,-28.66338,0.1236
-49.64643,-28.66338,0.0305
-44.13016,-28.66338,0.0455
-38.61389,-28.66338,0.0456
-33.09762,-28.66338,0.032
-27.58135,-28.66338,0.0456
-22.06508,-28.66338,0.0358
-16.54881,-28.66338,0.0396
-11.03254,-28.66338,0.039
-5.51627,-28.66338,0.0377
2.131628e-14,-28.66338,0.0352
5.51627,-28.66338,0.0384
11.03254,-28.66338,0.0376
16.54881,-28.66338,0.0378
22.06508,-28.66338,0.0354
27.58135,-28.66338,0.0438
33.09762,-28.66338,0.0337
38.61389,-28.66338,0.0459
44.13016,-28.66338,0.0443
49.64643,-28.66338,0.031
55.1627,-28.66338,0.122
60.67897,-28.66338,0.0007
57.92084,-23.88615,0.0375
52.40457,-23.88615,0.0486
46.8883,-23.88615,0.0468
41.37203,-23.88615,0.0636
35.85576,-23.88615,0.0692
30.33949,-23.88615,0.0491
24.82322,-23.88615,0.0685
19.30695,-23.88615,0.0562
13.79068,-23.88615,0.0622
8.274405,-23.88615,0.06
2.758135,-23.88615,0.061
-2.758135,-23.88615,0.0602
-8.274405,-23.88615,0.0598
-13.79068,-23.88615,0.065
-19.30695,-23.88615,0.0547
-24.82322,-23.88615,0.0691
-30.33949,-23.88615,0.0488
-35.85576,-23.88615,0.0685
-41.37203,-23.88615,0.0653
-46.8883,-23.88615,0.0461
-52.40457,-23.88615,0.0459
-57.92084,-23.88615,0.0372
-55.1627,-19.10892,0.1155
-49.64643,-19.10892,0.0269
-44.13016,-19.10892,0.0377
-38.61389,-19.10892,0.049
-33.09762,-19.10892,0.0272
-27.58135,-19.10892,0.0482
-22.06508,-19.10892,0.0387
-16.54881,-19.10892,0.0377
-11.03254,-19.10892,0.0425
-5.51627,-19.10892,0.0423
2.131628e-14,-19.10892,0.0429
5.51627,-19.10892,0.0432
11.03254,-19.10892,0.042
16.54881,-19.10892,0.0399
22.06508,-19.10892,0.0428
27.58135,-19.10892,0.0476
33.09762,-19.10892,0.0283
38.61389,-19.10892,0.0481
44.13016,-19.10892,0.0364
49.64643,-19.10892,0.0269
55.1627,-19.10892,0.1153
57.92084,-14.33169,0.0397
52.40457,-14.33169,0.0553
46.8883,-14.33169,0.0414
41.37203,-14.33169,0.0601
35.85576,-14.33169,0.0579
30.33949,-14.33169,0.0479
24.82322,-14.33169,0.0598
19.30695,-14.33169,0.0464
13.79068,-14.33169,0.052
8.274405,-14.33169,0.0519
2.758135,-14.33169,0.0517
-2.758135,-14.33169,0.0515
-8.274405,-14.33169,0.0534
-13.79068,-14.33169,0.0559
-19.30695,-14.33169,0.0448
-24.82322,-14.33169,0.0621
-30.33949,-14.33169,0.0498
-35.85576,-14.33169,0.0562
-41.37203,-14.33169,0.0622
-46.8883,-14.33169,0.0414
-52.40457,-14.33169,0.054
