SpotPositionMap_X,SpotPositionMap_Y,Spot_weights
-56.97054,-59.20552,0.001
-51.27348,-59.20552,0.0011
-45.57643,-59.20552,0.001
-39.87938,-59.20552,0.0011
-34.18232,-59.20552,0.001
-28.48527,-59.20552,0.0011
-22.78822,-59.20552,0.001
-17.09116,-59.20552,0.0011
-11.39411,-59.20552,0.001
-5.697054,-59.20552,0.001
-1.776357e-15,-59.20552,0.001
5.697054,-59.20552,0.001
11.39411,-59.20552,0.001
17.09116,-59.20552,0.001
22.78822,-59.20552,0.001
28.48527,-59.20552,0.0011
34.18232,-59.20552,0.001
39.87938,-59.20552,0.0011
45.57643,-59.20552,0.001
51.27348,-59.20552,0.0011
56.97054,-59.20552,0.0008
59.81907,-54.27172,0.001
54.12201,-54.27172,0.01
48.42496,-54.27172,0.0036
42.72791,-54.27172,0.0065
37.03085,-54.27172,0.0055
31.3338,-54.27172,0.0057
25.63674,-54.27172,0.0061
19.93969,-54.27172,0.0052
14.24263,-54.27172,0.0057
8.545581,-54.27172,0.0056
2.848527,-54.27172,0.0055
-2.848527,-54.27172,0.0055
-8.545581,-54.27172,0.0056
-14.24263,-54.27172,0.006
-19.93969,-54.27172,0.0055
-25.63674,-54.27172,0.0063
-31.3338,-54.27172,0.0056
-37.03085,-54.27172,0.0053
-42.72791,-54.27172,0.0069
-48.42496,-54.27172,0.0033
-54.12201,-54.27172,0.0104
-59.81907,-54.27172,0.0011
-56.97054,-49.33793,0.0045
-51.27348,-49.33793,0.0008
-45.57643,-49.33793,0.0013
-39.87938,-49.33793,0.003
-34.18232,-49.33793,0.0019
-28.48527,-49.33793,0.0029
-22.78822,-49.33793,0.0027
-17.09116,-49.33793,0.0026
-11.39411,-49.33793,0.0032
-5.697054,-49.33793,0.0029
1.24345e-14,-49.33793,0.0032
5.697054,-49.33793,0.0031
11.39411,-49.33793,0.0034
17.09116,-49.33793,0.0027
22.78822,-49.33793,0.0028
28.48527,-49.33793,0.0029
34.18232,-49.33793,0.0021
