SpotPositionMap_X,SpotPositionMap_Y,Spot_weights
-56.12959,-54.01072,0.0006
-49.89297,-54.01072,0.0017
-43.65635,-54.01072,0.0019
-37.41973,-54.01072,0.0018
-31.18311,-54.01072,0.0018
-24.94648,-54.01072,0.0019
-18.70986,-54.01072,0.0019
-12.47324,-54.01072,0.0018
-6.236621,-54.01072,0.0018
-1.776357e-15,-54.01072,0.0018
6.236621,-54.01072,0.0018
12.47324,-54.01072,0.0018
18.70986,-54.01072,0.0018
24.94648,-54.01072,0.0018
31.18311,-54.01072,0.0018
37.41973,-54.01072,0.0018
43.65635,-54.01072,0.0019
49.89297,-54.01072,0.0017
56.12959,-54.01072,0.0006
53.01128,-48.60965,0.0012
46.77466,-48.60965,0.0005
40.53804,-48.60965,0.0006
34.30141,-48.60965,0.0005
28.06479,-48.60965,0.0005
21.82817,-48.60965,0.0005
15.59155,-48.60965,0.0005
9.354932,-48.60965,0.0005
3.11831,-48.60965,0.0005
-3.11831,-48.60965,0.0005
-9.354932,-48.60965,0.0005
-15.59155,-48.60965,0.0005
-21.82817,-48.60965,0.0005
-28.06479,-48.60965,0.0005
-34.30141,-48.60965,0.0005
-40.53804,-48.60965,0.0006
-46.77466,-48.60965,0.0005
-53.01128,-48.60965,0.0012
-56.12959,-43.20858,0.0012
-49.89297,-43.20858,0.0013
-43.65635,-43.20858,0.002
-37.41973,-43.20858,0.0016
-31.18311,-43.20858,0.0018
-24.94648,-43.20858,0.0018
-18.70986,-43.20858,0.002
-12.47324,-43.20858,0.0018
-6.236621,-43.20858,0.0017
1.24345e-14,-43.20858,0.0017
6.236621,-43.20858,0.0017
12.47324,-43.20858,0.0017
18.70986,-43.20858,0.0017
24.94648,-43.20858,0.0017
31.18311,-43.20858,0.0018
37.41973,-43.20858,0.0017
43.65635,-43.20858,0.002
49.89297,-43.20858,0.0013
56.12959,-43.20858,0.0012
53.01128,-37.80751,0.0011
46.77466,-37.80751,0.001
40.53804,-37.80751,0.0008
34.30141,-37.80751,0.0008
28.06479,-37.80751,0.0008
21.82817,-37.80751,0.0008
