SpotPositionMap_X,SpotPositionMap_Y,Spot_weights
-56.92091,-57.07837,0.0013
-50.92923,-57.07837,0.0016
-44.93756,-57.07837,0.0015
-38.94588,-57.07837,0.0015
-32.95421,-57.07837,0.0014
-26.96254,-57.07837,0.0015
-20.97086,-57.07837,0.0014
-14.97919,-57.07837,0.0014
-8.987512,-57.07837,0.0014
-2.995837,-57.07837,0.0015
2.995837,-57.07837,0.0014
8.987512,-57.07837,0.0014
14.97919,-57.07837,0.0014
20.97086,-57.07837,0.0014
26.96254,-57.07837,0.0015
32.95421,-57.07837,0.0014
38.94588,-57.07837,0.0016
44.93756,-57.07837,0.0014
50.92923,-57.07837,0.0016
56.92091,-57.07837,0.0013
59.91675,-51.88942,0.0004
53.92507,-51.88942,0.0036
47.9334,-51.88942,0.0014
41.94172,-51.88942,0.0031
35.95005,-51.88942,0.0022
29.95837,-51.88942,0.0027
23.9667,-51.88942,0.0026
17.97502,-51.88942,0.0024
11.98335,-51.88942,0.0029
5.991675,-51.88942,0.0025
-1.421085e-14,-51.88942,0.0029
-5.991675,-51.88942,0.0026
-11.98335,-51.88942,0.0027
-17.97502,-51.88942,0.0023
-23.9667,-51.88942,0.0027
-29.95837,-51.88942,0.0028
-35.95005,-51.88942,0.002
-41.94172,-51.88942,0.0034
-47.9334,-51.88942,0.0012
-53.92507,-51.88942,0.0037
-59.91675,-51.88942,0.0004
-56.92091,-46.70048,0.0021
-50.92923,-46.70048,0.0003
-44.93756,-46.70048,0.0017
-38.94588,-46.70048,0.0011
-32.95421,-46.70048,0.0009
-26.96254,-46.70048,0.0014
-20.97086,-46.70048,0.001
-14.97919,-46.70048,0.0011
-8.987512,-46.70048,0.0012
-2.995837,-46.70048,0.0014
2.995837,-46.70048,0.0013
8.987512,-46.70048,0.0013
14.97919,-46.70048,0.0013
20.97086,-46.70048,0.0011
26.96254,-46.70048,0.0013
32.95421,-46.70048,0.001
38.94588,-46.70048,0.0011
44.93756,-46.70048,0.0016
56.92091,-46.70048,0.0025
53.92507,-41.51154,0.0031
47.9334,-41.51154,0.0022
41.94172,-41.51154,0.0028
35.95005,-41.51154,0.0021
29.95837,-41.51154,0.0022
23.9667,-41.51154,0.0025
17.97502,-41.51154,0.0019
11.98335,-41.51154,0.0023
5.991675,-41.51154,0.002
-1.421085e-14,-41.51154,0.0023
-5.991675,-41.51154,0.002
-11.98335,-41.51154,0.0023
-17.97502,-41.51154,0.0018
-23.9667,-41.51154,0.0025
-29.95837,-41.51154,0.0022
-35.95005,-41.51154,0.0019
-41.94172,-41.51154,0.0029
-47.9334,-41.51154,0.0022
-53.92507,-41.51154,0.0031
-59.91675,-41.51154,0.0003
-56.92091,-36.3226,0.0026
-50.92923,-36.3226,0.0008
-44.93756,-36.3226,0.0012
-38.94588,-36.3226,0.0014
-32.95421,-36.3226,0.0013
-26.96254,-36.3226,0.0017
-20.97086,-36.3226,0.0014
-14.97919,-36.3226,0.0016
-8.987512,-36.3226,0.0017
-2.995837,-36.3226,0.0016
2.995837,-36.3226,0.0016
8.987512,-36.3226,0.0017
14.97919,-36.3226,0.0015
20.97086,-36.3226,0.0015
26.96254,-36.3226,0.0018
32.95421,-36.3226,0.0014
38.94588,-36.3226,0.0015
44.93756,-36.3226,0.0013
50.92923,-36.3226,0.0007
56.92091,-36.3226,0.0029
53.92507,-31.13366,0.0023
47.9334,-31.13366,0.0016
41.94172,-31.13366,0.0023
35.95005,-31.13366,0.0021
29.95837,-31.13366,0.0019
23.9667,-31.13366,0.0021
17.97502,-31.13366,0.0017
11.98335,-31.13366,0.002
5.991675,-31.13366,0.002
-1.421085e-14,-31.13366,0.0021
-5.991675,-31.13366,0.002
-11.98335,-31.13366,0.0023
-17.97502,-31.13366,0.0018
-23.9667,-31.13366,0.002
-29.95837,-31.13366,0.0019
-35.95005,-31.13366,0.0021
-41.94172,-31.13366,0.0024
-47.9334,-31.13366,0.0014
-53.92507,-31.13366,0.0024
-56.92091,-25.94471,0.0032
-50.92923,-25.94471,0.0015
-44.93756,-25.94471,0.0019
-38.94588,-25.94471,0.0023
-32.95421,-25.94471,0.0014
-26.96254,-25.94471,0.0017
-20.97086,-25.94471,0.0018
-14.97919,-25.94471,0.0018
-8.987512,-25.94471,0.0017
-2.995837,-25.94471,0.0017
2.995837,-25.94471,0.0016
8.987512,-25.94471,0.0016
14.97919,-25.94471,0.0015
20.97086,-25.94471,0.0017
26.96254,-25.94471,0.0017
32.95421,-25.94471,0.0015
38.94588,-25.94471,0.0022
44.93756,-25.94471,0.0018
50.92923,-25.94471,0.0016
56.92091,-25.94471,0.003
53.92507,-20.75577,0.0021
47.9334,-20.75577,0.0012
41.94172,-20.75577,0.002
35.95005,-20.75577,0.0018
29.95837,-20.75577,0.0017
23.9667,-20.75577,0.0023
17.97502,-20.75577,0.0018
11.98335,-20.75577,0.0018
5.991675,-20.75577,0.0018
-1.421085e-14,-20.75577,0.0019
-5.991675,-20.75577,0.0018
-11.98335,-20.75577,0.0019
-17.97502,-20.75577,0.0017
-23.9667,-20.75577,0.0022
-29.95837,-20.75577,0.0017
-35.95005,-20.75577,0.0017
-41.94172,-20.75577,0.0018
-47.9334,-20.75577,0.0012
-53.92507,-20.75577,0.0018
-56.92091,-15.56683,0.0033
-50.92923,-15.56683,0.0015
-44.93756,-15.56683,0.0016
-38.94588,-15.56683,0.0021
-32.95421,-15.56683,0.0018
-26.96254,-15.56683,0.0022
-20.97086,-15.56683,0.0019
-14.97919,-15.56683,0.0016
-8.987512,-15.56683,0.0016
-2.995837,-15.56683,0.0017
2.995837,-15.56683,0.0017
8.987512,-15.56683,0.0016
14.97919,-15.56683,0.0016
20.97086,-15.56683,0.0018
26.96254,-15.56683,0.002
32.95421,-15.56683,0.0017
38.94588,-15.56683,0.0022
44.93756,-15.56683,0.0017
50.92923,-15.56683,0.0015
56.92091,-15.56683,0.003
53.92507,-10.37788,0.0024
47.9334,-10.37788,0.0014
41.94172,-10.37788,0.0021
35.95005,-10.37788,0.002
29.95837,-10.37788,0.0017
23.9667,-10.37788,0.002
17.97502,-10.37788,0.0017
11.98335,-10.37788,0.0018
5.991675,-10.37788,0.0017
-1.421085e-14,-10.37788,0.0018
-5.991675,-10.37788,0.0017
-11.98335,-10.37788,0.0018
-17.97502,-10.37788,0.0018
-23.9667,-10.37788,0.0024
-29.95837,-10.37788,0.0019
-35.95005,-10.37788,0.002
-41.94172,-10.37788,0.0021
-47.9334,-10.37788,0.0015
-53.92507,-10.37788,0.0025
-56.92091,-5.188942,0.0034
-50.92923,-5.188942,0.0015
-44.93756,-5.188942,0.0015
-38.94588,-5.188942,0.002
-32.95421,-5.188942,0.0016
-26.96254,-5.188942,0.0021
-20.97086,-5.188942,0.0019
-14.97919,-5.188942,0.0017
-8.987512,-5.188942,0.0016
-2.995837,-5.188942,0.0017
2.995837,-5.188942,0.0017
8.987512,-5.188942,0.0017
14.97919,-5.188942,0.0017
20.97086,-5.188942,0.0018
26.96254,-5.188942,0.0018
32.95421,-5.188942,0.0016
38.94588,-5.188942,0.002
44.93756,-5.188942,0.0016
50.92923,-5.188942,0.0014
56.92091,-5.188942,0.003
53.92507,0,0.0025
47.9334,0,0.0015
41.94172,0,0.0021
35.95005,0,0.002
29.95837,0,0.0017
23.9667,0,0.0021
17.97502,0,0.0017
11.98335,0,0.0018
5.991675,0,0.0017
-1.421085e-14,0,0.0018
-5.991675,0,0.0017
-11.98335,0,0.0017
-17.97502,0,0.0017
-23.9667,0,0.0024
-29.95837,0,0.002
-35.95005,0,0.0021
-41.94172,0,0.0019
-47.9334,0,0.0014
-53.92507,0,0.0023
-56.92091,5.188942,0.0034
-50.92923,5.188942,0.0014
-44.93756,5.188942,0.0015
-38.94588,5.188942,0.002
-32.95421,5.188942,0.0016
-26.96254,5.188942,0.0021
-20.97086,5.188942,0.002
-14.97919,5.188942,0.0017
-8.987512,5.188942,0.0016
-2.995837,5.188942,0.0017
2.995837,5.188942,0.0017
8.987512,5.188942,0.0017
14.97919,5.188942,0.0017
20.97086,5.188942,0.0018
26.96254,5.188942,0.0018
32.95421,5.188942,0.0016
38.94588,5.188942,0.0021
44.93756,5.188942,0.0016
50.92923,5.188942,0.0014
56.92091,5.188942,0.0031
53.92507,10.37788,0.0024
47.9334,10.37788,0.0014
41.94172,10.37788,0.0021
35.95005,10.37788,0.0021
29.95837,10.37788,0.0017
23.9667,10.37788,0.002
17.97502,10.37788,0.0017
11.98335,10.37788,0.0018
5.991675,10.37788,0.0017
-1.421085e-14,10.37788,0.0018
-5.991675,10.37788,0.0017
-11.98335,10.37788,0.0018
-17.97502,10.37788,0.0018
-23.9667,10.37788,0.0024
-29.95837,10.37788,0.0018
-35.95005,10.37788,0.0019
-41.94172,10.37788,0.002
-47.9334,10.37788,0.0015
-53.92507,10.37788,0.0026
-56.92091,15.56683,0.0033
-50.92923,15.56683,0.0016
-44.93756,15.56683,0.0016
-38.94588,15.56683,0.0021
-32.95421,15.56683,0.0016
-26.96254,15.56683,0.0021
-20.97086,15.56683,0.0019
-14.97919,15.56683,0.0016
-8.987512,15.56683,0.0016
-2.995837,15.56683,0.0017
2.995837,15.56683,0.0016
8.987512,15.56683,0.0016
14.97919,15.56683,0.0016
20.97086,15.56683,0.0018
26.96254,15.56683,0.0019
32.95421,15.56683,0.0016
38.94588,15.56683,0.0022
44.93756,15.56683,0.0016
50.92923,15.56683,0.0015
56.92091,15.56683,0.003
53.92507,20.75577,0.0021
47.9334,20.75577,0.0012
41.94172,20.75577,0.002
35.95005,20.75577,0.0018
29.95837,20.75577,0.0016
23.9667,20.75577,0.0022
17.97502,20.75577,0.0018
11.98335,20.75577,0.0019
5.991675,20.75577,0.0018
-1.421085e-14,20.75577,0.0019
-5.991675,20.75577,0.0018
-11.98335,20.75577,0.0018
-17.97502,20.75577,0.0017
-23.9667,20.75577,0.0022
-29.95837,20.75577,0.0016
-35.95005,20.75577,0.0018
-41.94172,20.75577,0.0019
-47.9334,20.75577,0.0012
-53.92507,20.75577,0.0019
-56.92091,25.94471,0.0033
-50.92923,25.94471,0.0014
-44.93756,25.94471,0.0018
-38.94588,25.94471,0.0023
-32.95421,25.94471,0.0015
-26.96254,25.94471,0.0017
-20.97086,25.94471,0.0018
-14.97919,25.94471,0.0017
-8.987512,25.94471,0.0017
-2.995837,25.94471,0.0016
2.995837,25.94471,0.0016
8.987512,25.94471,0.0016
14.97919,25.94471,0.0016
20.97086,25.94471,0.0017
26.96254,25.94471,0.0017
32.95421,25.94471,0.0015
38.94588,25.94471,0.0023
