SpotPositionMap_X,SpotPositionMap_Y,Spot_weights
-55.2594,-55.41227,0.0059
-49.44262,-55.41227,0.0019
-43.62584,-55.41227,0.0036
-37.80907,-55.41227,0.0027
-31.99229,-55.41227,0.0028
-26.17551,-55.41227,0.0031
-20.35873,-55.41227,0.0028
-14.54195,-55.41227,0.003
-8.725169,-55.41227,0.0029
-2.90839,-55.41227,0.0028
2.90839,-55.41227,0.0027
8.725169,-55.41227,0.0028
14.54195,-55.41227,0.0028
20.35873,-55.41227,0.0027
26.17551,-55.41227,0.003
31.99229,-55.41227,0.0029
37.80907,-55.41227,0.0027
43.62584,-55.41227,0.0035
49.44262,-55.41227,0.002
55.2594,-55.41227,0.0059
58.16779,-50.37479,0.0015
52.35101,-50.37479,0.0007
46.53423,-50.37479,0.0007
40.71745,-50.37479,0.0013
34.90068,-50.37479,0.0011
29.0839,-50.37479,0.0013
23.26712,-50.37479,0.0014
17.45034,-50.37479,0.0012
11.63356,-50.37479,0.0015
5.816779,-50.37479,0.0014
-1.598721e-14,-50.37479,0.0014
-5.816779,-50.37479,0.0014
-11.63356,-50.37479,0.0015
-17.45034,-50.37479,0.0011
-23.26712,-50.37479,0.0013
-29.0839,-50.37479,0.0013
-34.90068,-50.37479,0.001
-40.71745,-50.37479,0.0014
-46.53423,-50.37479,0.0008
-52.35101,-50.37479,0.0006
-58.16779,-50.37479,0.0015
-55.2594,-45.33731,0.0035
-49.44262,-45.33731,0.0014
-43.62584,-45.33731,0.0033
-37.80907,-45.33731,0.0021
-31.99229,-45.33731,0.0016
-26.17551,-45.33731,0.0026
-20.35873,-45.33731,0.0017
-14.54195,-45.33731,0.002
-8.725169,-45.33731,0.0021
-2.90839,-45.33731,0.0021
2.90839,-45.33731,0.0021
8.725169,-45.33731,0.0022
14.54195,-45.33731,0.0021
20.35873,-45.33731,0.0019
26.17551,-45.33731,0.0025
31.99229,-45.33731,0.0017
37.80907,-45.33731,0.0023
43.62584,-45.33731,0.0032
49.44262,-45.33731,0.0013
55.2594,-45.33731,0.0036
58.16779,-40.29983,0.0016
52.35101,-40.29983,0.002
46.53423,-40.29983,0.0019
40.71745,-40.29983,0.0022
34.90068,-40.29983,0.0011
29.0839,-40.29983,0.0018
23.26712,-40.29983,0.0018
17.45034,-40.29983,0.0014
11.63356,-40.29983,0.0016
5.816779,-40.29983,0.0015
-3.019807e-14,-40.29983,0.0017
-5.816779,-40.29983,0.0015
-11.63356,-40.29983,0.0017
-17.45034,-40.29983,0.0013
-23.26712,-40.29983,0.0018
-29.0839,-40.29983,0.002
-34.90068,-40.29983,0.0011
-40.71745,-40.29983,0.0021
-46.53423,-40.29983,0.0019
-52.35101,-40.29983,0.002
-58.16779,-40.29983,0.0017
-55.2594,-35.26235,0.003
-49.44262,-35.26235,0.0012
-43.62584,-35.26235,0.0018
-37.80907,-35.26235,0.0014
-31.99229,-35.26235,0.0017
-26.17551,-35.26235,0.0024
-20.35873,-35.26235,0.0016
-14.54195,-35.26235,0.002
-8.725169,-35.26235,0.0022
-2.90839,-35.26235,0.0021
2.90839,-35.26235,0.0021
8.725169,-35.26235,0.0021
14.54195,-35.26235,0.0019
20.35873,-35.26235,0.0018
26.17551,-35.26235,0.0023
31.99229,-35.26235,0.0016
37.80907,-35.26235,0.0014
43.62584,-35.26235,0.002
49.44262,-35.26235,0.0012
55.2594,-35.26235,0.0032
58.16779,-30.22487,0.0015
52.35101,-30.22487,0.002
46.53423,-30.22487,0.0012
40.71745,-30.22487,0.0021
34.90068,-30.22487,0.0016
29.0839,-30.22487,0.0016
23.26712,-30.22487,0.0017
17.45034,-30.22487,0.0015
11.63356,-30.22487,0.0017
5.816779,-30.22487,0.0017
-4.440892e-14,-30.22487,0.0017
-5.816779,-30.22487,0.0017
