SpotPositionMap_X,SpotPositionMap_Y,Spot_weights
-56.26161,-58.46878,0.0043
-50.63545,-58.46878,0.0024
-45.00929,-58.46878,0.0026
-39.38313,-58.46878,0.002
-33.75697,-58.46878,0.0024
-28.13081,-58.46878,0.0023
-22.50465,-58.46878,0.0023
-16.87848,-58.46878,0.0024
-11.25232,-58.46878,0.0022
-5.626162,-58.46878,0.0022
3.730349e-14,-58.46878,0.0021
5.626162,-58.46878,0.0022
11.25232,-58.46878,0.0022
16.87848,-58.46878,0.0022
22.50465,-58.46878,0.0022
28.13081,-58.46878,0.0022
33.75697,-58.46878,0.0024
39.38313,-58.46878,0.002
45.00929,-58.46878,0.0027
50.63545,-58.46878,0.0025
56.26161,-58.46878,0.0038
59.0747,-53.59639,0.0037
53.44853,-53.59639,0.0195
47.82237,-53.59639,0.0045
42.19621,-53.59639,0.0123
36.57005,-53.59639,0.0075
30.94389,-53.59639,0.0092
25.31773,-53.59639,0.0085
19.69156,-53.59639,0.0082
14.0654,-53.59639,0.0083
8.439242,-53.59639,0.0087
2.813081,-53.59639,0.0082
-2.813081,-53.59639,0.0082
-8.439242,-53.59639,0.0087
-14.0654,-53.59639,0.009
-19.69156,-53.59639,0.0086
-25.31773,-53.59639,0.0089
-30.94389,-53.59639,0.0093
-36.57005,-53.59639,0.0071
-42.19621,-53.59639,0.0131
-47.82237,-53.59639,0.0035
-53.44853,-53.59639,0.0194
-59.0747,-53.59639,0.004
-56.26161,-48.72399,0.0068
-45.00929,-48.72399,0.0025
-39.38313,-48.72399,0.0038
-33.75697,-48.72399,0.0027
-28.13081,-48.72399,0.0036
-22.50465,-48.72399,0.0035
-16.87848,-48.72399,0.0035
-11.25232,-48.72399,0.0045
-5.626162,-48.72399,0.0038
5.151435e-14,-48.72399,0.0039
5.626162,-48.72399,0.004
11.25232,-48.72399,0.0044
16.87848,-48.72399,0.0034
22.50465,-48.72399,0.0035
28.13081,-48.72399,0.0035
33.75697,-48.72399,0.0029
39.38313,-48.72399,0.0035
45.00929,-48.72399,0.0023
56.26161,-48.72399,0.0079
59.0747,-43.85159,0.0019
53.44853,-43.85159,0.0102
47.82237,-43.85159,0.0044
42.19621,-43.85159,0.0101
36.57005,-43.85159,0.0059
