SpotPositionMap_X,SpotPositionMap_Y,Spot_weights
-55.46391,-55.61734,0.0053
-49.6256,-55.61734,0.0022
-43.7873,-55.61734,0.0035
-37.94899,-55.61734,0.0029
-32.11068,-55.61734,0.0028
-26.27238,-55.61734,0.0033
-20.43407,-55.61734,0.0029
-14.59577,-55.61734,0.0031
-8.75746,-55.61734,0.0029
-2.919153,-55.61734,0.0028
2.919153,-55.61734,0.0028
8.75746,-55.61734,0.0029
14.59577,-55.61734,0.0029
20.43407,-55.61734,0.0028
26.27238,-55.61734,0.0032
32.11068,-55.61734,0.0029
37.94899,-55.61734,0.003
43.7873,-55.61734,0.0034
49.6256,-55.61734,0.0025
55.46391,-55.61734,0.0048
58.38306,-50.56121,0.0015
52.54476,-50.56121,0.0018
46.70645,-50.56121,0.0009
40.86814,-50.56121,0.002
35.02984,-50.56121,0.0015
29.19153,-50.56121,0.0019
23.35323,-50.56121,0.0019
17.51492,-50.56121,0.0017
11.67661,-50.56121,0.002
5.838306,-50.56121,0.0018
-1.24345e-14,-50.56121,0.0019
-5.838306,-50.56121,0.0019
-11.67661,-50.56121,0.002
-17.51492,-50.56121,0.0016
-23.35323,-50.56121,0.0019
-29.19153,-50.56121,0.0018
-35.02984,-50.56121,0.0013
-40.86814,-50.56121,0.0021
-46.70645,-50.56121,0.001
-52.54476,-50.56121,0.0014
-58.38306,-50.56121,0.0015
-55.46391,-45.5051,0.0037
-49.6256,-45.5051,0.0013
-43.7873,-45.5051,0.0036
-37.94899,-45.5051,0.0024
-32.11068,-45.5051,0.0018
-26.27238,-45.5051,0.0029
-20.43407,-45.5051,0.002
-14.59577,-45.5051,0.0022
-8.75746,-45.5051,0.0024
-2.919153,-45.5051,0.0023
2.919153,-45.5051,0.0023
8.75746,-45.5051,0.0023
14.59577,-45.5051,0.0023
20.43407,-45.5051,0.0021
26.27238,-45.5051,0.0028
32.11068,-45.5051,0.0019
37.94899,-45.5051,0.0025
43.7873,-45.5051,0.0034
49.6256,-45.5051,0.0011
55.46391,-45.5051,0.0038
58.38306,-40.44897,0.0014
52.54476,-40.44897,0.0025
46.70645,-40.44897,0.0024
40.86814,-40.44897,0.0028
35.02984,-40.44897,0.0014
29.19153,-40.44897,0.0023
23.35323,-40.44897,0.0023
17.51492,-40.44897,0.0018
11.67661,-40.44897,0.002
5.838306,-40.44897,0.0019
-1.24345e-14,-40.44897,0.002
-5.838306,-40.44897,0.0019
-11.67661,-40.44897,0.0021
-17.51492,-40.44897,0.0017
-23.35323,-40.44897,0.0023
-29.19153,-40.44897,0.0024
-35.02984,-40.44897,0.0014
-40.86814,-40.44897,0.0028
-46.70645,-40.44897,0.0024
-52.54476,-40.44897,0.0025
-58.38306,-40.44897,0.0015
-55.46391,-35.39285,0.0035
-49.6256,-35.39285,0.0014
-43.7873,-35.39285,0.0022
-37.94899,-35.39285,0.0017
-32.11068,-35.39285,0.002
-26.27238,-35.39285,0.0028
-20.43407,-35.39285,0.002
-14.59577,-35.39285,0.0022
-8.75746,-35.39285,0.0025
-2.919153,-35.39285,0.0024
2.919153,-35.39285,0.0024
8.75746,-35.39285,0.0025
14.59577,-35.39285,0.0023
20.43407,-35.39285,0.0022
26.27238,-35.39285,0.0027
32.11068,-35.39285,0.0019
37.94899,-35.39285,0.0017
43.7873,-35.39285,0.0022
49.6256,-35.39285,0.0014
55.46391,-35.39285,0.0036
58.38306,-30.33673,0.0014
52.54476,-30.33673,0.0023
46.70645,-30.33673,0.0015
40.86814,-30.33673,0.0024
35.02984,-30.33673,0.0019
29.19153,-30.33673,0.0019
23.35323,-30.33673,0.0021
17.51492,-30.33673,0.0017
11.67661,-30.33673,0.002
5.838306,-30.33673,0.002
-1.24345e-14,-30.33673,0.0019
-5.838306,-30.33673,0.0019
-11.67661,-30.33673,0.0021
-17.51492,-30.33673,0.0017
-23.35323,-30.33673,0.002
-29.19153,-30.33673,0.0019
-35.02984,-30.33673,0.0019
-40.86814,-30.33673,0.0025
-46.70645,-30.33673,0.0015
-52.54476,-30.33673,0.0023
-58.38306,-30.33673,0.0015
-55.46391,-25.28061,0.0039
-49.6256,-25.28061,0.0017
-43.7873,-25.28061,0.0027
-37.94899,-25.28061,0.0027
-32.11068,-25.28061,0.0018
-26.27238,-25.28061,0.0023
-20.43407,-25.28061,0.0022
-14.59577,-25.28061,0.0021
-8.75746,-25.28061,0.002
-2.919153,-25.28061,0.0019
2.919153,-25.28061,0.0019
8.75746,-25.28061,0.002
14.59577,-25.28061,0.0019
20.43407,-25.28061,0.0021
26.27238,-25.28061,0.0023
32.11068,-25.28061,0.0018
37.94899,-25.28061,0.0026
43.7873,-25.28061,0.0027
49.6256,-25.28061,0.0017
55.46391,-25.28061,0.0039
58.38306,-20.22449,0.0013
52.54476,-20.22449,0.0021
46.70645,-20.22449,0.0014
40.86814,-20.22449,0.0024
35.02984,-20.22449,0.0017
29.19153,-20.22449,0.0018
23.35323,-20.22449,0.0024
17.51492,-20.22449,0.002
11.67661,-20.22449,0.002
5.838306,-20.22449,0.0019
-1.24345e-14,-20.22449,0.002
-5.838306,-20.22449,0.0019
-11.67661,-20.22449,0.002
-17.51492,-20.22449,0.002
-23.35323,-20.22449,0.0024
-29.19153,-20.22449,0.0019
-35.02984,-20.22449,0.0016
-40.86814,-20.22449,0.0023
-46.70645,-20.22449,0.0014
-52.54476,-20.22449,0.0021
-58.38306,-20.22449,0.0015
-55.46391,-15.16836,0.0038
-49.6256,-15.16836,0.0016
-43.7873,-15.16836,0.0023
-37.94899,-15.16836,0.0023
-32.11068,-15.16836,0.0018
-26.27238,-15.16836,0.0023
-20.43407,-15.16836,0.0021
-14.59577,-15.16836,0.0019
-8.75746,-15.16836,0.0019
-2.919153,-15.16836,0.0019
2.919153,-15.16836,0.0019
8.75746,-15.16836,0.0019
14.59577,-15.16836,0.0019
20.43407,-15.16836,0.0021
26.27238,-15.16836,0.0022
32.11068,-15.16836,0.0018
37.94899,-15.16836,0.0023
43.7873,-15.16836,0.0023
49.6256,-15.16836,0.0015
55.46391,-15.16836,0.0038
58.38306,-10.11224,0.0014
52.54476,-10.11224,0.0027
46.70645,-10.11224,0.0017
40.86814,-10.11224,0.0027
35.02984,-10.11224,0.0021
29.19153,-10.11224,0.0021
23.35323,-10.11224,0.0023
17.51492,-10.11224,0.002
11.67661,-10.11224,0.0019
5.838306,-10.11224,0.0019
-1.24345e-14,-10.11224,0.002
-5.838306,-10.11224,0.0019
-11.67661,-10.11224,0.002
-17.51492,-10.11224,0.002
-23.35323,-10.11224,0.0024
-29.19153,-10.11224,0.0021
-35.02984,-10.11224,0.0021
-40.86814,-10.11224,0.0028
-46.70645,-10.11224,0.0018
-52.54476,-10.11224,0.0027
-58.38306,-10.11224,0.0016
-55.46391,-5.056122,0.0037
-49.6256,-5.056122,0.0014
-43.7873,-5.056122,0.0021
-37.94899,-5.056122,0.0022
