SpotPositionMap_X,SpotPositionMap_Y,Spot_weights
-55.59632,-57.77739,0.0008
-50.03669,-57.77739,0.0139
-44.47705,-57.77739,0.0077
-38.91742,-57.77739,0.008
-33.35779,-57.77739,0.0077
-27.79816,-57.77739,0.0071
-22.23853,-57.77739,0.0078
-16.6789,-57.77739,0.0077
-11.11926,-57.77739,0.0082
-5.559632,-57.77739,0.0072
0,-57.77739,0.008
5.559632,-57.77739,0.0072
11.11926,-57.77739,0.0078
16.6789,-57.77739,0.0071
22.23853,-57.77739,0.0074
27.79816,-57.77739,0.0069
33.35779,-57.77739,0.0078
38.91742,-57.77739,0.0081
44.47705,-57.77739,0.0076
50.03669,-57.77739,0.0124
55.59632,-57.77739,0.0008
58.37613,-52.9626,0.0082
52.8165,-52.9626,0.0297
47.25687,-52.9626,0.0108
41.69724,-52.9626,0.0257
36.13761,-52.9626,0.0166
30.57797,-52.9626,0.0188
25.01834,-52.9626,0.0189
19.45871,-52.9626,0.0176
13.89908,-52.9626,0.0213
8.339448,-52.9626,0.0183
2.779816,-52.9626,0.0204
-2.779816,-52.9626,0.0203
-8.339448,-52.9626,0.0177
-13.89908,-52.9626,0.0227
-19.45871,-52.9626,0.0175
-25.01834,-52.9626,0.0196
-30.57797,-52.9626,0.0194
-36.13761,-52.9626,0.0156
-41.69724,-52.9626,0.0263
-47.25687,-52.9626,0.0095
-52.8165,-52.9626,0.0334
-58.37613,-52.9626,0.0095
-55.59632,-48.14782,0.0284
-38.91742,-48.14782,0.0018
-33.35779,-48.14782,0.0025
-27.79816,-48.14782,0.0037
-22.23853,-48.14782,0.0024
-16.6789,-48.14782,0.0029
-11.11926,-48.14782,0.0033
-5.559632,-48.14782,0.0026
0,-48.14782,0.0044
5.559632,-48.14782,0.0031
11.11926,-48.14782,0.0041
16.6789,-48.14782,0.0041
22.23853,-48.14782,0.0036
27.79816,-48.14782,0.0038
33.35779,-48.14782,0.0027
38.91742,-48.14782,0.0023
44.47705,-48.14782,0.0005
55.59632,-48.14782,0.0274
58.37613,-43.33304,0.0089
52.8165,-43.33304,0.0128
47.25687,-43.33304,0.0055
41.69724,-43.33304,0.0193
36.13761,-43.33304,0.0119
30.57797,-43.33304,0.0113
25.01834,-43.33304,0.0141
19.45871,-43.33304,0.0107
13.89908,-43.33304,0.0132
8.339448,-43.33304,0.0101
2.779816,-43.33304,0.0122
-2.779816,-43.33304,0.0124
-8.339448,-43.33304,0.0101
-13.89908,-43.33304,0.0149
-19.45871,-43.33304,0.0098
-25.01834,-43.33304,0.0145
-30.57797,-43.33304,0.0114
-36.13761,-43.33304,0.0118
-41.69724,-43.33304,0.0191
-47.25687,-43.33304,0.0037
-52.8165,-43.33304,0.0102
-58.37613,-43.33304,0.009
-55.59632,-38.51826,0.0279
-50.03669,-38.51826,0.0099
-44.47705,-38.51826,0.0125
-38.91742,-38.51826,0.011
-33.35779,-38.51826,0.0072
-27.79816,-38.51826,0.0135
-22.23853,-38.51826,0.0103
-16.6789,-38.51826,0.0107
-11.11926,-38.51826,0.0127
-5.559632,-38.51826,0.0098
0,-38.51826,0.0123
5.559632,-38.51826,0.0097
11.11926,-38.51826,0.0117
16.6789,-38.51826,0.01
22.23853,-38.51826,0.0109
27.79816,-38.51826,0.0129
33.35779,-38.51826,0.008
38.91742,-38.51826,0.0104
44.47705,-38.51826,0.0122
50.03669,-38.51826,0.0102
55.59632,-38.51826,0.0286
58.37613,-33.70348,0.0054
52.8165,-33.70348,0.0112
47.25687,-33.70348,0.004
41.69724,-33.70348,0.0094
36.13761,-33.70348,0.0092
30.57797,-33.70348,0.0104
25.01834,-33.70348,0.0128
19.45871,-33.70348,0.009
13.89908,-33.70348,0.0119
8.339448,-33.70348,0.0109
2.779816,-33.70348,0.0112
-2.779816,-33.70348,0.0111
-8.339448,-33.70348,0.0104
-13.89908,-33.70348,0.0123
-19.45871,-33.70348,0.0082
-25.01834,-33.70348,0.0131
-30.57797,-33.70348,0.0107
-36.13761,-33.70348,0.0093
-41.69724,-33.70348,0.0101
-47.25687,-33.70348,0.0038
-52.8165,-33.70348,0.0114
-58.37613,-33.70348,0.0057
-55.59632,-28.88869,0.0282
-50.03669,-28.88869,0.0059
-44.47705,-28.88869,0.0098
-38.91742,-28.88869,0.0118
-33.35779,-28.88869,0.0075
-27.79816,-28.88869,0.0098
-22.23853,-28.88869,0.0088
-16.6789,-28.88869,0.008
-11.11926,-28.88869,0.0085
-5.559632,-28.88869,0.0073
0,-28.88869,0.0084
5.559632,-28.88869,0.0076
11.11926,-28.88869,0.0084
16.6789,-28.88869,0.0076
22.23853,-28.88869,0.0083
27.79816,-28.88869,0.0089
33.35779,-28.88869,0.0077
38.91742,-28.88869,0.0109
44.47705,-28.88869,0.0091
50.03669,-28.88869,0.006
55.59632,-28.88869,0.0271
58.37613,-24.07391,0.0063
52.8165,-24.07391,0.0141
47.25687,-24.07391,0.0074
41.69724,-24.07391,0.0122
36.13761,-24.07391,0.0115
30.57797,-24.07391,0.0098
25.01834,-24.07391,0.0134
19.45871,-24.07391,0.0107
13.89908,-24.07391,0.0112
8.339448,-24.07391,0.011
2.779816,-24.07391,0.0114
-2.779816,-24.07391,0.0111
-8.339448,-24.07391,0.0104
-13.89908,-24.07391,0.0113
-19.45871,-24.07391,0.0103
-25.01834,-24.07391,0.014
-30.57797,-24.07391,0.0097
-36.13761,-24.07391,0.0113
-41.69724,-24.07391,0.0122
-47.25687,-24.07391,0.0065
-52.8165,-24.07391,0.0127
-58.37613,-24.07391,0.0063
-55.59632,-19.25913,0.026
-50.03669,-19.25913,0.0047
-44.47705,-19.25913,0.007
-38.91742,-19.25913,0.0105
-33.35779,-19.25913,0.0073
-27.79816,-19.25913,0.0112
-22.23853,-19.25913,0.0098
-16.6789,-19.25913,0.0081
-11.11926,-19.25913,0.0098
-5.559632,-19.25913,0.0087
0,-19.25913,0.0098
5.559632,-19.25913,0.0092
11.11926,-19.25913,0.0097
16.6789,-19.25913,0.0082
22.23853,-19.25913,0.0104
27.79816,-19.25913,0.0104
33.35779,-19.25913,0.0076
38.91742,-19.25913,0.0107
44.47705,-19.25913,0.0077
50.03669,-19.25913,0.0056
55.59632,-19.25913,0.0261
58.37613,-14.44435,0.0066
52.8165,-14.44435,0.0151
47.25687,-14.44435,0.0063
41.69724,-14.44435,0.0122
36.13761,-14.44435,0.0107
30.57797,-14.44435,0.0088
25.01834,-14.44435,0.0116
19.45871,-14.44435,0.0083
13.89908,-14.44435,0.0093
8.339448,-14.44435,0.0095
2.779816,-14.44435,0.0095
-2.779816,-14.44435,0.0093
-8.339448,-14.44435,0.0098
-13.89908,-14.44435,0.0111
-19.45871,-14.44435,0.0085
-25.01834,-14.44435,0.0128
-30.57797,-14.44435,0.0093
-36.13761,-14.44435,0.0099
-41.69724,-14.44435,0.012
-47.25687,-14.44435,0.0056
-52.8165,-14.44435,0.0145
-58.37613,-14.44435,0.0069
-55.59632,-9.629564,0.0271
-50.03669,-9.629564,0.005
-44.47705,-9.629564,0.0089
-38.91742,-9.629564,0.0134
-33.35779,-9.629564,0.0085
-27.79816,-9.629564,0.0116
