SpotPositionMap_X,SpotPositionMap_Y,Spot_weights
-52.52075,-58.86204,0.0006
-40.16293,-58.86204,0.0006
-27.8051,-58.86204,0.0006
-15.44728,-58.86204,0.0006
-3.089456,-58.86204,0.0004
3.089456,-58.86204,0.0004
15.44728,-58.86204,0.0006
27.8051,-58.86204,0.0006
40.16293,-58.86204,0.0006
52.52075,-58.86204,0.0006
55.61021,-53.51094,0.0019
49.43129,-53.51094,0.0013
43.25238,-53.51094,0.0018
37.07347,-53.51094,0.0014
30.89456,-53.51094,0.0017
24.71565,-53.51094,0.0015
18.53674,-53.51094,0.0017
12.35782,-53.51094,0.0015
6.178912,-53.51094,0.002
2.131628e-14,-53.51094,0.0013
-6.178912,-53.51094,0.002
-12.35782,-53.51094,0.0014
-18.53674,-53.51094,0.0016
-24.71565,-53.51094,0.0015
-30.89456,-53.51094,0.0018
-37.07347,-53.51094,0.0013
-43.25238,-53.51094,0.0019
-49.43129,-53.51094,0.0011
-55.61021,-53.51094,0.0024
-52.52075,-48.15985,0.0005
-46.34184,-48.15985,0.0015
-40.16293,-48.15985,0.0005
-33.98402,-48.15985,0.001
-27.8051,-48.15985,0.0007
-21.62619,-48.15985,0.0009
-15.44728,-48.15985,0.0008
-9.268368,-48.15985,0.001
-3.089456,-48.15985,0.001
3.089456,-48.15985,0.001
9.268368,-48.15985,0.001
15.44728,-48.15985,0.0009
21.62619,-48.15985,0.001
27.8051,-48.15985,0.0008
33.98402,-48.15985,0.0009
40.16293,-48.15985,0.0008
46.34184,-48.15985,0.0011
52.52075,-48.15985,0.001
58.69966,-48.15985,0.0003
55.61021,-42.80876,0.0019
49.43129,-42.80876,0.0016
43.25238,-42.80876,0.0014
37.07347,-42.80876,0.0012
30.89456,-42.80876,0.0013
24.71565,-42.80876,0.0014
18.53674,-42.80876,0.0014
12.35782,-42.80876,0.0015
6.178912,-42.80876,0.0014
2.131628e-14,-42.80876,0.0015
-6.178912,-42.80876,0.0014
-12.35782,-42.80876,0.0015
-18.53674,-42.80876,0.0013
-24.71565,-42.80876,0.0014
-30.89456,-42.80876,0.0012
-37.07347,-42.80876,0.0012
-43.25238,-42.80876,0.0015
-49.43129,-42.80876,0.0013
-55.61021,-42.80876,0.0029
-52.52075,-37.45766,0.0006
-46.34184,-37.45766,0.0012
-40.16293,-37.45766,0.0007
-33.98402,-37.45766,0.0008
-27.8051,-37.45766,0.001
-21.62619,-37.45766,0.0009
-15.44728,-37.45766,0.0009
-9.268368,-37.45766,0.001
-3.089456,-37.45766,0.001
3.089456,-37.45766,0.001
9.268368,-37.45766,0.001
15.44728,-37.45766,0.001
21.62619,-37.45766,0.0009
27.8051,-37.45766,0.001
33.98402,-37.45766,0.0008
40.16293,-37.45766,0.0008
46.34184,-37.45766,0.0008
52.52075,-37.45766,0.0012
58.69966,-37.45766,0.0003
55.61021,-32.10657,0.0017
49.43129,-32.10657,0.001
43.25238,-32.10657,0.0013
37.07347,-32.10657,0.0011
30.89456,-32.10657,0.0013
24.71565,-32.10657,0.0013
18.53674,-32.10657,0.0012
12.35782,-32.10657,0.0013
6.178912,-32.10657,0.0013
2.131628e-14,-32.10657,0.0013
-6.178912,-32.10657,0.0012
-12.35782,-32.10657,0.0014
-18.53674,-32.10657,0.0013
-24.71565,-32.10657,0.0013
-30.89456,-32.10657,0.0012
-37.07347,-32.10657,0.0012
-43.25238,-32.10657,0.0012
-49.43129,-32.10657,0.001
-55.61021,-32.10657,0.0021
-58.69966,-26.75547,0.0003
-52.52075,-26.75547,0.001
-46.34184,-26.75547,0.0012
-40.16293,-26.75547,0.0012
-33.98402,-26.75547,0.001
-27.8051,-26.75547,0.001
-21.62619,-26.75547,0.0012
-15.44728,-26.75547,0.0012
-9.268368,-26.75547,0.0011
-3.089456,-26.75547,0.001
3.089456,-26.75547,0.001
9.268368,-26.75547,0.001
15.44728,-26.75547,0.0011
21.62619,-26.75547,0.0011
27.8051,-26.75547,0.001
33.98402,-26.75547,0.001
40.16293,-26.75547,0.0011
46.34184,-26.75547,0.0011
52.52075,-26.75547,0.0013
58.69966,-26.75547,0.0003
55.61021,-21.40438,0.0015
49.43129,-21.40438,0.0009
43.25238,-21.40438,0.0012
37.07347,-21.40438,0.001
30.89456,-21.40438,0.0011
24.71565,-21.40438,0.0012
18.53674,-21.40438,0.0012
12.35782,-21.40438,0.0011
6.178912,-21.40438,0.0011
2.131628e-14,-21.40438,0.0011
-6.178912,-21.40438,0.0011
-12.35782,-21.40438,0.0013
-18.53674,-21.40438,0.0013
-24.71565,-21.40438,0.0012
-30.89456,-21.40438,0.0011
-37.07347,-21.40438,0.001
-43.25238,-21.40438,0.0012
-49.43129,-21.40438,0.0011
-55.61021,-21.40438,0.0016
-58.69966,-16.05328,0.0003
-52.52075,-16.05328,0.0012
-46.34184,-16.05328,0.0009
-40.16293,-16.05328,0.0011
-33.98402,-16.05328,0.001
-27.8051,-16.05328,0.0011
-21.62619,-16.05328,0.0012
-15.44728,-16.05328,0.0012
-9.268368,-16.05328,0.0011
-3.089456,-16.05328,0.0011
3.089456,-16.05328,0.0011
9.268368,-16.05328,0.0011
15.44728,-16.05328,0.0011
21.62619,-16.05328,0.0011
27.8051,-16.05328,0.0011
33.98402,-16.05328,0.0011
40.16293,-16.05328,0.0012
46.34184,-16.05328,0.0011
52.52075,-16.05328,0.0012
58.69966,-16.05328,0.0003
55.61021,-10.70219,0.0015
49.43129,-10.70219,0.0009
43.25238,-10.70219,0.0013
37.07347,-10.70219,0.0011
30.89456,-10.70219,0.0011
24.71565,-10.70219,0.0011
18.53674,-10.70219,0.0011
12.35782,-10.70219,0.0011
6.178912,-10.70219,0.0011
2.131628e-14,-10.70219,0.0011
-6.178912,-10.70219,0.0011
-12.35782,-10.70219,0.0012
-18.53674,-10.70219,0.0013
-24.71565,-10.70219,0.0012
-30.89456,-10.70219,0.001
-37.07347,-10.70219,0.001
-43.25238,-10.70219,0.0014
-49.43129,-10.70219,0.001
-55.61021,-10.70219,0.0016
-58.69966,-5.351095,0.0003
-52.52075,-5.351095,0.0013
-46.34184,-5.351095,0.0011
-40.16293,-5.351095,0.0011
-33.98402,-5.351095,0.001
-27.8051,-5.351095,0.0011
-21.62619,-5.351095,0.0012
-15.44728,-5.351095,0.0012
-9.268368,-5.351095,0.0011
-3.089456,-5.351095,0.0011
3.089456,-5.351095,0.0011
9.268368,-5.351095,0.0011
15.44728,-5.351095,0.0011
21.62619,-5.351095,0.0011
27.8051,-5.351095,0.0011
33.98402,-5.351095,0.0011
40.16293,-5.351095,0.0012
46.34184,-5.351095,0.0011
52.52075,-5.351095,0.0013
58.69966,-5.351095,0.0003
55.61021,-2.131628e-14,0.0015
49.43129,-2.131628e-14,0.001
43.25238,-2.131628e-14,0.0014
37.07347,-2.131628e-14,0.0012
30.89456,-2.131628e-14,0.0012
24.71565,-2.131628e-14,0.0011
18.53674,-2.131628e-14,0.0011
12.35782,-2.131628e-14,0.0011
6.178912,-2.131628e-14,0.0011
2.131628e-14,-2.131628e-14,0.0011
-6.178912,-2.131628e-14,0.0011
-12.35782,-2.131628e-14,0.0011
-18.53674,-2.131628e-14,0.0012
-24.71565,-2.131628e-14,0.0012
-30.89456,-2.131628e-14,0.0011
-37.07347,-2.131628e-14,0.0012
-43.25238,-2.131628e-14,0.0013
-49.43129,-2.131628e-14,0.0009
-55.61021,-2.131628e-14,0.0015
-58.69966,5.351095,0.0003
-52.52075,5.351095,0.0013
-46.34184,5.351095,0.0011
-40.16293,5.351095,0.0012
-33.98402,5.351095,0.001
-27.8051,5.351095,0.0011
-21.62619,5.351095,0.0012
-15.44728,5.351095,0.0011
-9.268368,5.351095,0.0011
-3.089456,5.351095,0.0011
3.089456,5.351095,0.0011
9.268368,5.351095,0.0011
15.44728,5.351095,0.0011
21.62619,5.351095,0.0011
27.8051,5.351095,0.0011
33.98402,5.351095,0.0011
40.16293,5.351095,0.0012
46.34184,5.351095,0.0011
52.52075,5.351095,0.0013
58.69966,5.351095,0.0003
55.61021,10.70219,0.0015
49.43129,10.70219,0.001
43.25238,10.70219,0.0013
37.07347,10.70219,0.0011
30.89456,10.70219,0.0011
24.71565,10.70219,0.0011
18.53674,10.70219,0.0011
12.35782,10.70219,0.0011
6.178912,10.70219,0.0011
2.131628e-14,10.70219,0.0011
-6.178912,10.70219,0.0011
-12.35782,10.70219,0.0012
-18.53674,10.70219,0.0012
-24.71565,10.70219,0.0012
-30.89456,10.70219,0.0011
-37.07347,10.70219,0.001
-43.25238,10.70219,0.0012
-49.43129,10.70219,0.0009
-55.61021,10.70219,0.0016
-58.69966,16.05328,0.0003
-52.52075,16.05328,0.0012
-46.34184,16.05328,0.001
-40.16293,16.05328,0.0012
-33.98402,16.05328,0.001
-27.8051,16.05328,0.0011
-21.62619,16.05328,0.0012
-15.44728,16.05328,0.0012
-9.268368,16.05328,0.0011
-3.089456,16.05328,0.0011
3.089456,16.05328,0.0011
9.268368,16.05328,0.0011
15.44728,16.05328,0.0011
21.62619,16.05328,0.0011
27.8051,16.05328,0.0011
33.98402,16.05328,0.0011
40.16293,16.05328,0.0012
46.34184,16.05328,0.0011
52.52075,16.05328,0.0012
58.69966,16.05328,0.0003
55.61021,21.40438,0.0015
49.43129,21.40438,0.0009
43.25238,21.40438,0.0012
37.07347,21.40438,0.0011
30.89456,21.40438,0.0011
24.71565,21.40438,0.0012
18.53674,21.40438,0.0012
12.35782,21.40438,0.0011
6.178912,21.40438,0.0011
2.131628e-14,21.40438,0.0011
-6.178912,21.40438,0.0011
-12.35782,21.40438,0.0012
-18.53674,21.40438,0.0013
-24.71565,21.40438,0.0012
-30.89456,21.40438,0.0011
-37.07347,21.40438,0.0011
-43.25238,21.40438,0.0012
-49.43129,21.40438,0.0008
-55.61021,21.40438,0.0015
-58.69966,26.75547,0.0003
-52.52075,26.75547,0.0013
-46.34184,26.75547,0.001
-40.16293,26.75547,0.0012
-33.98402,26.75547,0.001
-27.8051,26.75547,0.0011
-21.62619,26.75547,0.0012
-15.44728,26.75547,0.0012
-9.268368,26.75547,0.0011
-3.089456,26.75547,0.001
3.089456,26.75547,0.001
9.268368,26.75547,0.0011
15.44728,26.75547,0.001
21.62619,26.75547,0.0011
27.8051,26.75547,0.001
33.98402,26.75547,0.001
40.16293,26.75547,0.0011
46.34184,26.75547,0.0011
52.52075,26.75547,0.0013
58.69966,26.75547,0.0003
55.61021,32.10657,0.0016
49.43129,32.10657,0.0009
43.25238,32.10657,0.0013
37.07347,32.10657,0.0011
30.89456,32.10657,0.0013
24.71565,32.10657,0.0013
18.53674,32.10657,0.0012
12.35782,32.10657,0.0013
6.178912,32.10657,0.0013
2.131628e-14,32.10657,0.0013
-6.178912,32.10657,0.0013
-12.35782,32.10657,0.0014
-18.53674,32.10657,0.0013
-24.71565,32.10657,0.0013
-30.89456,32.10657,0.0012
-37.07347,32.10657,0.0012
-43.25238,32.10657,0.0013
-49.43129,32.10657,0.0009
-55.61021,32.10657,0.0016
-58.69966,37.45766,0.0003
-52.52075,37.45766,0.0012
-46.34184,37.45766,0.0008
-40.16293,37.45766,0.0009
-33.98402,37.45766,0.0008
-27.8051,37.45766,0.001
-21.62619,37.45766,0.0009
-15.44728,37.45766,0.001
-9.268368,37.45766,0.001
-3.089456,37.45766,0.001
3.089456,37.45766,0.001
9.268368,37.45766,0.001
15.44728,37.45766,0.001
21.62619,37.45766,0.0009
27.8051,37.45766,0.001
33.98402,37.45766,0.0008
40.16293,37.45766,0.0008
46.34184,37.45766,0.0008
52.52075,37.45766,0.0013
58.69966,37.45766,0.0003
55.61021,42.80876,0.0019
49.43129,42.80876,0.0016
43.25238,42.80876,0.0015
37.07347,42.80876,0.0012
30.89456,42.80876,0.0013
24.71565,42.80876,0.0014
18.53674,42.80876,0.0013
12.35782,42.80876,0.0015
6.178912,42.80876,0.0014
2.131628e-14,42.80876,0.0015
-6.178912,42.80876,0.0014
-12.35782,42.80876,0.0015
-18.53674,42.80876,0.0012
-24.71565,42.80876,0.0014
-30.89456,42.80876,0.0013
-37.07347,42.80876,0.0012
-43.25238,42.80876,0.0015
-49.43129,42.80876,0.0016
-55.61021,42.80876,0.0019
-58.69966,48.15985,0.0004
-52.52075,48.15985,0.0011
-46.34184,48.15985,0.001
-40.16293,48.15985,0.0008
-33.98402,48.15985,0.0008
-27.8051,48.15985,0.0008
-21.62619,48.15985,0.0008
-15.44728,48.15985,0.0008
-9.268368,48.15985,0.001
-3.089456,48.15985,0.001
3.089456,48.15985,0.001
9.268368,48.15985,0.001
15.44728,48.15985,0.0009
21.62619,48.15985,0.0009
27.8051,48.15985,0.0008
33.98402,48.15985,0.0008
40.16293,48.15985,0.0008
46.34184,48.15985,0.001
52.52075,48.15985,0.0011
58.69966,48.15985,0.0004
55.61021,53.51094,0.0016
49.43129,53.51094,0.0014
43.25238,53.51094,0.0018
37.07347,53.51094,0.0013
30.89456,53.51094,0.0017
24.71565,53.51094,0.0015
18.53674,53.51094,0.0016
12.35782,53.51094,0.0016
6.178912,53.51094,0.0019
2.131628e-14,53.51094,0.0013
-6.178912,53.51094,0.002
-12.35782,53.51094,0.0015
-18.53674,53.51094,0.0015
-24.71565,53.51094,0.0015
-30.89456,53.51094,0.0017
-37.07347,53.51094,0.0013
-43.25238,53.51094,0.0018
-49.43129,53.51094,0.0014
-55.61021,53.51094,0.0017
-52.52075,58.86204,0.0006
-40.16293,58.86204,0.0006
-27.8051,58.86204,0.0006
-15.44728,58.86204,0.0006
-3.089456,58.86204,0.0004
3.089456,58.86204,0.0004
15.44728,58.86204,0.0006
27.8051,58.86204,0.0006
40.16293,58.86204,0.0006
52.52075,58.86204,0.0006
