SpotPositionMap_X,SpotPositionMap_Y,Spot_weights
-56.77885,-59.00631,0.0016
-51.10096,-59.00631,0.0014
-45.42308,-59.00631,0.0014
-39.74519,-59.00631,0.0013
-34.06731,-59.00631,0.0014
-28.38942,-59.00631,0.0013
-22.71154,-59.00631,0.0013
-17.03365,-59.00631,0.0013
-11.35577,-59.00631,0.0013
-5.677885,-59.00631,0.0012
2.309264e-14,-59.00631,0.0012
5.677885,-59.00631,0.0012
11.35577,-59.00631,0.0012
17.03365,-59.00631,0.0012
22.71154,-59.00631,0.0012
28.38942,-59.00631,0.0013
34.06731,-59.00631,0.0014
39.74519,-59.00631,0.0013
45.42308,-59.00631,0.0014
51.10096,-59.00631,0.0014
56.77885,-59.00631,0.0014
59.61779,-54.08912,0.0014
53.9399,-54.08912,0.0129
48.26202,-54.08912,0.0044
42.58413,-54.08912,0.0084
36.90625,-54.08912,0.0064
31.22836,-54.08912,0.0067
25.55048,-54.08912,0.0069
19.8726,-54.08912,0.0061
14.19471,-54.08912,0.0063
8.516827,-54.08912,0.0064
2.838942,-54.08912,0.0062
-2.838942,-54.08912,0.0062
-8.516827,-54.08912,0.0064
-14.19471,-54.08912,0.0066
-19.8726,-54.08912,0.0063
-25.55048,-54.08912,0.0071
-31.22836,-54.08912,0.0068
-36.90625,-54.08912,0.0062
-42.58413,-54.08912,0.009
-48.26202,-54.08912,0.0038
-53.9399,-54.08912,0.0135
-59.61779,-54.08912,0.0017
-56.77885,-49.17192,0.0054
-51.10096,-49.17192,0.0005
-45.42308,-49.17192,0.0022
-39.74519,-49.17192,0.0035
-34.06731,-49.17192,0.0025
-28.38942,-49.17192,0.0031
-22.71154,-49.17192,0.0029
-17.03365,-49.17192,0.0026
-11.35577,-49.17192,0.0034
-5.677885,-49.17192,0.0029
3.730349e-14,-49.17192,0.0033
5.677885,-49.17192,0.0032
11.35577,-49.17192,0.0036
17.03365,-49.17192,0.0028
22.71154,-49.17192,0.0031
28.38942,-49.17192,0.0031
34.06731,-49.17192,0.0026
39.74519,-49.17192,0.0033
45.42308,-49.17192,0.0019
51.10096,-49.17192,0.0008
56.77885,-49.17192,0.006
59.61779,-44.25473,0.0009
53.9399,-44.25473,0.0079
48.26202,-44.25473,0.0031
42.58413,-44.25473,0.0075
36.90625,-44.25473,0.0049
31.22836,-44.25473,0.0041
25.55048,-44.25473,0.0055
19.8726,-44.25473,0.0041
14.19471,-44.25473,0.0046
8.516827,-44.25473,0.0047
2.838942,-44.25473,0.0045
-2.838942,-44.25473,0.0044
-8.516827,-44.25473,0.0045
-14.19471,-44.25473,0.0047
-19.8726,-44.25473,0.004
-25.55048,-44.25473,0.0058
-31.22836,-44.25473,0.0042
-36.90625,-44.25473,0.0046
-42.58413,-44.25473,0.0078
-48.26202,-44.25473,0.0033
-53.9399,-44.25473,0.0079
-59.61779,-44.25473,0.0011
-56.77885,-39.33754,0.0071
-51.10096,-39.33754,0.004
-45.42308,-39.33754,0.0046
-39.74519,-39.33754,0.0043
-34.06731,-39.33754,0.0032
-28.38942,-39.33754,0.0051
-22.71154,-39.33754,0.0043
-17.03365,-39.33754,0.0035
-11.35577,-39.33754,0.0044
-5.677885,-39.33754,0.0037
5.151435e-14,-39.33754,0.0041
5.677885,-39.33754,0.0038
11.35577,-39.33754,0.0043
17.03365,-39.33754,0.0035
22.71154,-39.33754,0.0045
28.38942,-39.33754,0.0046
34.06731,-39.33754,0.0031
39.74519,-39.33754,0.0046
45.42308,-39.33754,0.005
51.10096,-39.33754,0.0039
56.77885,-39.33754,0.0069
59.61779,-34.42035,0.0005
53.9399,-34.42035,0.0068
48.26202,-34.42035,0.0027
