SpotPositionMap_X,SpotPositionMap_Y,Spot_weights
-57.96942,-58.12978,0.0005
-51.86738,-58.12978,0.0007
-45.76533,-58.12978,0.0005
-39.66329,-58.12978,0.0006
-33.56124,-58.12978,0.0005
-27.4592,-58.12978,0.0006
-21.35715,-58.12978,0.0005
-15.25511,-58.12978,0.0005
-9.153067,-58.12978,0.0005
-3.051022,-58.12978,0.0005
3.051022,-58.12978,0.0005
9.153067,-58.12978,0.0005
15.25511,-58.12978,0.0005
21.35715,-58.12978,0.0005
27.4592,-58.12978,0.0006
33.56124,-58.12978,0.0005
39.66329,-58.12978,0.0006
45.76533,-58.12978,0.0005
51.86738,-58.12978,0.0007
57.96942,-58.12978,0.0005
54.9184,-52.84525,0.0026
48.81635,-52.84525,0.0012
42.71431,-52.84525,0.002
36.61227,-52.84525,0.0017
30.51022,-52.84525,0.0019
24.40818,-52.84525,0.0017
18.30613,-52.84525,0.0017
12.20409,-52.84525,0.0018
6.102044,-52.84525,0.0017
-5.329071e-15,-52.84525,0.0019
-6.102044,-52.84525,0.0018
-12.20409,-52.84525,0.0018
-18.30613,-52.84525,0.0017
-24.40818,-52.84525,0.0019
-30.51022,-52.84525,0.0019
-36.61227,-52.84525,0.0016
-42.71431,-52.84525,0.0021
-48.81635,-52.84525,0.0012
-54.9184,-52.84525,0.0025
-57.96942,-47.56073,0.0009
-51.86738,-47.56073,0.0005
-45.76533,-47.56073,0.0009
-39.66329,-47.56073,0.0009
-33.56124,-47.56073,0.0007
-27.4592,-47.56073,0.001
-21.35715,-47.56073,0.0008
-15.25511,-47.56073,0.0008
-9.153067,-47.56073,0.0008
-3.051022,-47.56073,0.0009
3.051022,-47.56073,0.0008
9.153067,-47.56073,0.0009
15.25511,-47.56073,0.0009
21.35715,-47.56073,0.0008
27.4592,-47.56073,0.0009
33.56124,-47.56073,0.0007
39.66329,-47.56073,0.0008
45.76533,-47.56073,0.0008
51.86738,-47.56073,0.0005
57.96942,-47.56073,0.0009
54.9184,-42.2762,0.0024
48.81635,-42.2762,0.0013
42.71431,-42.2762,0.0017
36.61227,-42.2762,0.0013
30.51022,-42.2762,0.0014
24.40818,-42.2762,0.0014
18.30613,-42.2762,0.0013
12.20409,-42.2762,0.0014
6.102044,-42.2762,0.0012
-5.329071e-15,-42.2762,0.0013
-6.102044,-42.2762,0.0012
-12.20409,-42.2762,0.0014
-18.30613,-42.2762,0.0013
-24.40818,-42.2762,0.0015
-30.51022,-42.2762,0.0014
