SpotPositionMap_X,SpotPositionMap_Y,Spot_weights
-56.64717,-56.80387,0.0016
-50.68431,-56.80387,0.0017
-44.72145,-56.80387,0.0017
-38.75859,-56.80387,0.0017
-32.79573,-56.80387,0.0016
-26.83287,-56.80387,0.0017
-20.87001,-56.80387,0.0016
-14.90715,-56.80387,0.0016
-8.944291,-56.80387,0.0016
-2.98143,-56.80387,0.0016
2.98143,-56.80387,0.0016
8.944291,-56.80387,0.0016
14.90715,-56.80387,0.0016
20.87001,-56.80387,0.0016
26.83287,-56.80387,0.0016
32.79573,-56.80387,0.0016
38.75859,-56.80387,0.0017
44.72145,-56.80387,0.0017
50.68431,-56.80387,0.0017
56.64717,-56.80387,0.0016
59.6286,-51.63989,0.0005
53.66574,-51.63989,0.0037
47.70288,-51.63989,0.0009
41.74002,-51.63989,0.003
35.77716,-51.63989,0.0019
29.8143,-51.63989,0.0025
23.85144,-51.63989,0.0024
17.88858,-51.63989,0.0021
11.92572,-51.63989,0.0026
5.962861,-51.63989,0.0022
-2.131628e-14,-51.63989,0.0025
-5.962861,-51.63989,0.0023
-11.92572,-51.63989,0.0025
-17.88858,-51.63989,0.0021
-23.85144,-51.63989,0.0026
-29.8143,-51.63989,0.0026
-35.77716,-51.63989,0.0018
-41.74002,-51.63989,0.0031
-47.70288,-51.63989,0.001
-53.66574,-51.63989,0.0035
-59.6286,-51.63989,0.0005
-56.64717,-46.4759,0.0022
-44.72145,-46.4759,0.002
-38.75859,-46.4759,0.001
-32.79573,-46.4759,0.0009
-26.83287,-46.4759,0.0014
-20.87001,-46.4759,0.0011
-14.90715,-46.4759,0.0011
-8.944291,-46.4759,0.0012
-2.98143,-46.4759,0.0012
2.98143,-46.4759,0.0012
8.944291,-46.4759,0.0012
14.90715,-46.4759,0.0012
20.87001,-46.4759,0.0011
26.83287,-46.4759,0.0013
32.79573,-46.4759,0.0011
38.75859,-46.4759,0.0011
44.72145,-46.4759,0.0018
56.64717,-46.4759,0.0023
59.6286,-41.31191,0.0004
53.66574,-41.31191,0.0029
47.70288,-41.31191,0.0022
41.74002,-41.31191,0.0027
35.77716,-41.31191,0.0019
29.8143,-41.31191,0.002
23.85144,-41.31191,0.0023
17.88858,-41.31191,0.0016
11.92572,-41.31191,0.0021
5.962861,-41.31191,0.0018
-2.131628e-14,-41.31191,0.0021
-5.962861,-41.31191,0.0018
-11.92572,-41.31191,0.0021
-17.88858,-41.31191,0.0017
-23.85144,-41.31191,0.0026
-29.8143,-41.31191,0.0021
-35.77716,-41.31191,0.0017
-41.74002,-41.31191,0.0027
-47.70288,-41.31191,0.0021
-53.66574,-41.31191,0.0032
-59.6286,-41.31191,0.0005
-56.64717,-36.14792,0.0026
-50.68431,-36.14792,0.0009
-44.72145,-36.14792,0.0013
-38.75859,-36.14792,0.0013
-32.79573,-36.14792,0.0013
-26.83287,-36.14792,0.0018
-20.87001,-36.14792,0.0015
-14.90715,-36.14792,0.0016
-8.944291,-36.14792,0.0017
-2.98143,-36.14792,0.0017
2.98143,-36.14792,0.0017
8.944291,-36.14792,0.0017
14.90715,-36.14792,0.0015
20.87001,-36.14792,0.0014
26.83287,-36.14792,0.0017
32.79573,-36.14792,0.0013
38.75859,-36.14792,0.0014
44.72145,-36.14792,0.0014
50.68431,-36.14792,0.0008
56.64717,-36.14792,0.0029
53.66574,-30.98393,0.0023
47.70288,-30.98393,0.0015
41.74002,-30.98393,0.0022
35.77716,-30.98393,0.0019
29.8143,-30.98393,0.0017
23.85144,-30.98393,0.0019
17.88858,-30.98393,0.0016
11.92572,-30.98393,0.002
5.962861,-30.98393,0.0019
-2.131628e-14,-30.98393,0.002
-5.962861,-30.98393,0.002
-11.92572,-30.98393,0.0022
-17.88858,-30.98393,0.0018
-23.85144,-30.98393,0.002
-29.8143,-30.98393,0.0018
-35.77716,-30.98393,0.0019
-41.74002,-30.98393,0.0022
-47.70288,-30.98393,0.0015
-53.66574,-30.98393,0.0023
-59.6286,-30.98393,0.0003
-56.64717,-25.81994,0.0033
-50.68431,-25.81994,0.0012
-44.72145,-25.81994,0.0018
-38.75859,-25.81994,0.0021
-32.79573,-25.81994,0.0014
-26.83287,-25.81994,0.0017
-20.87001,-25.81994,0.0018
-14.90715,-25.81994,0.0018
-8.944291,-25.81994,0.0018
-2.98143,-25.81994,0.0017
2.98143,-25.81994,0.0017
8.944291,-25.81994,0.0017
14.90715,-25.81994,0.0016
20.87001,-25.81994,0.0017
26.83287,-25.81994,0.0017
32.79573,-25.81994,0.0014
38.75859,-25.81994,0.0021
44.72145,-25.81994,0.0019
50.68431,-25.81994,0.0012
56.64717,-25.81994,0.0035
53.66574,-20.65595,0.0016
47.70288,-20.65595,0.0012
41.74002,-20.65595,0.0019
35.77716,-20.65595,0.0016
29.8143,-20.65595,0.0016
23.85144,-20.65595,0.0022
17.88858,-20.65595,0.0018
11.92572,-20.65595,0.0019
5.962861,-20.65595,0.0018
-2.131628e-14,-20.65595,0.0019
-5.962861,-20.65595,0.0018
-11.92572,-20.65595,0.0019
-17.88858,-20.65595,0.0018
-23.85144,-20.65595,0.0022
-29.8143,-20.65595,0.0016
-35.77716,-20.65595,0.0015
-41.74002,-20.65595,0.0018
-47.70288,-20.65595,0.001
-53.66574,-20.65595,0.002
-56.64717,-15.49197,0.0033
-50.68431,-15.49197,0.0011
-44.72145,-15.49197,0.0016
-38.75859,-15.49197,0.0019
-32.79573,-15.49197,0.0016
-26.83287,-15.49197,0.0021
-20.87001,-15.49197,0.0019
-14.90715,-15.49197,0.0016
-8.944291,-15.49197,0.0016
-2.98143,-15.49197,0.0017
2.98143,-15.49197,0.0017
8.944291,-15.49197,0.0016
14.90715,-15.49197,0.0016
20.87001,-15.49197,0.0019
26.83287,-15.49197,0.0019
32.79573,-15.49197,0.0016
38.75859,-15.49197,0.002
44.72145,-15.49197,0.0016
50.68431,-15.49197,0.0013
56.64717,-15.49197,0.0034
53.66574,-10.32798,0.0019
47.70288,-10.32798,0.0013
41.74002,-10.32798,0.002
35.77716,-10.32798,0.002
29.8143,-10.32798,0.0017
