FileName 	 SliceThickness 	 Col 	 rows 	 pixelSpacings 	 Position 	 Orientation 
CT.1.3.12.2.1107.5.1.4.66919.30000016082401040855300001638.dcm 	2.000000 	512 	512 	0.976562 	0.976562 	-249.511719 	-477.511719 	-448.000000 	1.000000 	 0.000000 	 0.000000 	0.000000 	 1.000000 	 0.000000 
CT.1.3.12.2.1107.5.1.4.66919.30000016082401040855300001639.dcm 	2.000000 	512 	512 	0.976562 	0.976562 	-249.511719 	-477.511719 	-450.000000 	1.000000 	 0.000000 	 0.000000 	0.000000 	 1.000000 	 0.000000 
CT.1.3.12.2.1107.5.1.4.66919.30000016082401040855300001640.dcm 	2.000000 	512 	512 	0.976562 	0.976562 	-249.511719 	-477.511719 	-452.000000 	1.000000 	 0.000000 	 0.000000 	0.000000 	 1.000000 	 0.000000 
CT.1.3.12.2.1107.5.1.4.66919.30000016082401040855300001641.dcm 	2.000000 	512 	512 	0.976562 	0.976562 	-249.511719 	-477.511719 	-454.000000 	1.000000 	 0.000000 	 0.000000 	0.000000 	 1.000000 	 0.000000 
CT.1.3.12.2.1107.5.1.4.66919.30000016082401040855300001642.dcm 	2.000000 	512 	512 	0.976562 	0.976562 	-249.511719 	-477.511719 	-456.000000 	1.000000 	 0.000000 	 0.000000 	0.000000 	 1.000000 	 0.000000 
CT.1.3.12.2.1107.5.1.4.66919.30000016082401040855300001643.dcm 	2.000000 	512 	512 	0.976562 	0.976562 	-249.511719 	-477.511719 	-458.000000 	1.000000 	 0.000000 	 0.000000 	0.000000 	 1.000000 	 0.000000 
CT.1.3.12.2.1107.5.1.4.66919.30000016082401040855300001644.dcm 	2.000000 	512 	512 	0.976562 	0.976562 	-249.511719 	-477.511719 	-460.000000 	1.000000 	 0.000000 	 0.000000 	0.000000 	 1.000000 	 0.000000 
CT.1.3.12.2.1107.5.1.4.66919.30000016082401040855300001645.dcm 	2.000000 	512 	512 	0.976562 	0.976562 	-249.511719 	-477.511719 	-462.000000 	1.000000 	 0.000000 	 0.000000 	0.000000 	 1.000000 	 0.000000 
CT.1.3.12.2.1107.5.1.4.66919.30000016082401040855300001646.dcm 	2.000000 	512 	512 	0.976562 	0.976562 	-249.511719 	-477.511719 	-464.000000 	1.000000 	 0.000000 	 0.000000 	0.000000 	 1.000000 	 0.000000 
CT.1.3.12.2.1107.5.1.4.66919.30000016082401040855300001647.dcm 	2.000000 	512 	512 	0.976562 	0.976562 	-249.511719 	-477.511719 	-466.000000 	1.000000 	 0.000000 	 0.000000 	0.000000 	 1.000000 	 0.000000 
CT.1.3.12.2.1107.5.1.4.66919.30000016082401040855300001648.dcm 	2.000000 	512 	512 	0.976562 	0.976562 	-249.511719 	-477.511719 	-468.000000 	1.000000 	 0.000000 	 0.000000 	0.000000 	 1.000000 	 0.000000 
CT.1.3.12.2.1107.5.1.4.66919.30000016082401040855300001649.dcm 	2.000000 	512 	512 	0.976562 	0.976562 	-249.511719 	-477.511719 	-470.000000 	1.000000 	 0.000000 	 0.000000 	0.000000 	 1.000000 	 0.000000 
CT.1.3.12.2.1107.5.1.4.66919.30000016082401040855300001650.dcm 	2.000000 	512 	512 	0.976562 	0.976562 	-249.511719 	-477.511719 	-472.000000 	1.000000 	 0.000000 	 0.000000 	0.000000 	 1.000000 	 0.000000 
CT.1.3.12.2.1107.5.1.4.66919.30000016082401040855300001651.dcm 	2.000000 	512 	512 	0.976562 	0.976562 	-249.511719 	-477.511719 	-474.000000 	1.000000 	 0.000000 	 0.000000 	0.000000 	 1.000000 	 0.000000 
CT.1.3.12.2.1107.5.1.4.66919.30000016082401040855300001652.dcm 	2.000000 	512 	512 	0.976562 	0.976562 	-249.511719 	-477.511719 	-476.000000 	1.000000 	 0.000000 	 0.000000 	0.000000 	 1.000000 	 0.000000 
CT.1.3.12.2.1107.5.1.4.66919.30000016082401040855300001653.dcm 	2.000000 	512 	512 	0.976562 	0.976562 	-249.511719 	-477.511719 	-478.000000 	1.000000 	 0.000000 	 0.000000 	0.000000 	 1.000000 	 0.000000 
CT.1.3.12.2.1107.5.1.4.66919.30000016082401040855300001654.dcm 	2.000000 	512 	512 	0.976562 	0.976562 	-249.511719 	-477.511719 	-480.000000 	1.000000 	 0.000000 	 0.000000 	0.000000 	 1.000000 	 0.000000 
CT.1.3.12.2.1107.5.1.4.66919.30000016082401040855300001655.dcm 	2.000000 	512 	512 	0.976562 	0.976562 	-249.511719 	-477.511719 	-482.000000 	1.000000 	 0.000000 	 0.000000 	0.000000 	 1.000000 	 0.000000 
CT.1.3.12.2.1107.5.1.4.66919.30000016082401040855300001656.dcm 	2.000000 	512 	512 	0.976562 	0.976562 	-249.511719 	-477.511719 	-484.000000 	1.000000 	 0.000000 	 0.000000 	0.000000 	 1.000000 	 0.000000 
CT.1.3.12.2.1107.5.1.4.66919.30000016082401040855300001657.dcm 	2.000000 	512 	512 	0.976562 	0.976562 	-249.511719 	-477.511719 	-486.000000 	1.000000 	 0.000000 	 0.000000 	0.000000 	 1.000000 	 0.000000 
CT.1.3.12.2.1107.5.1.4.66919.30000016082401040855300001658.dcm 	2.000000 	512 	512 	0.976562 	0.976562 	-249.511719 	-477.511719 	-488.000000 	1.000000 	 0.000000 	 0.000000 	0.000000 	 1.000000 	 0.000000 
CT.1.3.12.2.1107.5.1.4.66919.30000016082401040855300001659.dcm 	2.000000 	512 	512 	0.976562 	0.976562 	-249.511719 	-477.511719 	-490.000000 	1.000000 	 0.000000 	 0.000000 	0.000000 	 1.000000 	 0.000000 
CT.1.3.12.2.1107.5.1.4.66919.30000016082401040855300001660.dcm 	2.000000 	512 	512 	0.976562 	0.976562 	-249.511719 	-477.511719 	-492.000000 	1.000000 	 0.000000 	 0.000000 	0.000000 	 1.000000 	 0.000000 
CT.1.3.12.2.1107.5.1.4.66919.30000016082401040855300001661.dcm 	2.000000 	512 	512 	0.976562 	0.976562 	-249.511719 	-477.511719 	-494.000000 	1.000000 	 0.000000 	 0.000000 	0.000000 	 1.000000 	 0.000000 
CT.1.3.12.2.1107.5.1.4.66919.30000016082401040855300001662.dcm 	2.000000 	512 	512 	0.976562 	0.976562 	-249.511719 	-477.511719 	-496.000000 	1.000000 	 0.000000 	 0.000000 	0.000000 	 1.000000 	 0.000000 
CT.1.3.12.2.1107.5.1.4.66919.30000016082401040855300001663.dcm 	2.000000 	512 	512 	0.976562 	0.976562 	-249.511719 	-477.511719 	-498.000000 	1.000000 	 0.000000 	 0.000000 	0.000000 	 1.000000 	 0.000000 
CT.1.3.12.2.1107.5.1.4.66919.30000016082401040855300001664.dcm 	2.000000 	512 	512 	0.976562 	0.976562 	-249.511719 	-477.511719 	-500.000000 	1.000000 	 0.000000 	 0.000000 	0.000000 	 1.000000 	 0.000000 
CT.1.3.12.2.1107.5.1.4.66919.30000016082401040855300001665.dcm 	2.000000 	512 	512 	0.976562 	0.976562 	-249.511719 	-477.511719 	-502.000000 	1.000000 	 0.000000 	 0.000000 	0.000000 	 1.000000 	 0.000000 
CT.1.3.12.2.1107.5.1.4.66919.30000016082401040855300001666.dcm 	2.000000 	512 	512 	0.976562 	0.976562 	-249.511719 	-477.511719 	-504.000000 	1.000000 	 0.000000 	 0.000000 	0.000000 	 1.000000 	 0.000000 
CT.1.3.12.2.1107.5.1.4.66919.30000016082401040855300001667.dcm 	2.000000 	512 	512 	0.976562 	0.976562 	-249.511719 	-477.511719 	-506.000000 	1.000000 	 0.000000 	 0.000000 	0.000000 	 1.000000 	 0.000000 
CT.1.3.12.2.1107.5.1.4.66919.30000016082401040855300001668.dcm 	2.000000 	512 	512 	0.976562 	0.976562 	-249.511719 	-477.511719 	-508.000000 	1.000000 	 0.000000 	 0.000000 	0.000000 	 1.000000 	 0.000000 
CT.1.3.12.2.1107.5.1.4.66919.30000016082401040855300001669.dcm 	2.000000 	512 	512 	0.976562 	0.976562 	-249.511719 	-477.511719 	-510.000000 	1.000000 	 0.000000 	 0.000000 	0.000000 	 1.000000 	 0.000000 
CT.1.3.12.2.1107.5.1.4.66919.30000016082401040855300001670.dcm 	2.000000 	512 	512 	0.976562 	0.976562 	-249.511719 	-477.511719 	-512.000000 	1.000000 	 0.000000 	 0.000000 	0.000000 	 1.000000 	 0.000000 
CT.1.3.12.2.1107.5.1.4.66919.30000016082401040855300001671.dcm 	2.000000 	512 	512 	0.976562 	0.976562 	-249.511719 	-477.511719 	-514.000000 	1.000000 	 0.000000 	 0.000000 	0.000000 	 1.000000 	 0.000000 
