-2.13498	-0.706301	1.08707	0.446917
-1.21847	-0.543948	-1.69952	-0.753613
-0.904753	-0.00840846	-2.41488	-0.447502
-1.41824	-0.38234	-1.82076	-0.633999
-0.178337	-0.215174	-0.760922	-0.540402
1.35779	0.245453	-3.18271	-1.36844
1.98197	0.899304	2.32559	0.584462
-2.43034	-1.118	-3.0588	-1.26469
-2.2822	-0.929222	2.15742	0.884847
-2.34709	-0.604317	-0.934658	-0.343696
0.237685	-0.458053	1.22838	0.758055
-1.022	-0.23759	-1.15121	-0.0655761
-0.473327	-0.579994	-0.767273	-0.399221
0.227694	-0.12476	-2.53656	-0.542214
-1.23737	-0.271682	-2.62007	-0.838432
2.14389	0.379351	-2.09505	-0.882167
-0.0109006	-0.25696	2.88205	1.23893
-0.135757	0.0583974	-1.75424	-1.13752
2.01764	0.806544	-2.40358	-0.834745
2.22524	0.941749	-0.592373	-0.486421
1.24125	0.333115	0.922131	0.08695
2.76766	1.19028	3.28407	1.46221
1.65067	0.95406	0.375834	0.0552842
-4.00104	-1.56978	6.44068	2.54274
-4.19351	-1.78717	1.31123	0.415679
-1.6594	0.091455	-1.48403	-1.14103
2.50997	0.649009	1.62523	0.308996
0.153531	-0.336596	3.72833	0.831608
1.07097	0.298239	-3.93077	-1.35964
-3.23114	-1.33174	-0.955478	-0.397343
-1.95916	-0.439023	-1.37225	-0.340232
-1.92035	-0.637851	-2.42091	-0.311038
-3.89069	-0.769548	-0.113076	-0.234594
-2.248	-1.15423	-3.75111	-1.77766
-1.01392	-0.153964	2.32259	0.571959
0.278391	-0.162464	0.700954	0.42456
-2.10211	-0.937851	0.150051	-0.471152
3.17482	1.59167	-0.224524	-0.289758
1.96417	0.431236	1.27239	0.0694045
-0.461198	-1.12796	-1.60887	-0.96401
-3.32275	-0.896412	0.0171196	-0.0977583
-1.41333	-0.680973	-1.96377	-0.776952
-2.06731	-0.546317	2.06732	0.859701
0.0773174	-0.567533	-1.06574	-0.308226
3.33807	1.24581	-3.56636	-1.30408
2.83491	1.04605	-0.372076	-0.378558
-5.6188	-1.67223	2.71178	0.916406
-0.32192	-0.229796	-0.336472	0.277073
-0.732649	-0.0961886	-0.889226	0.0835502
4.32582	1.59237	-2.04852	-0.587082
-2.13498	-0.706301	1.08707	0.446917
-1.21847	-0.543948	-1.69952	-0.753613
-0.904753	-0.00840846	-2.41488	-0.447502
-1.74876	-0.485219	0.782287	0.648025
0.393083	-0.0443086	-0.853721	-0.66721
-2.63329	-1.35458	0.815381	0.251253
-2.4218	-0.493728	2.07427	1.26673
-3.5037	-1.48494	0.0350707	0.202751
-0.112289	0.222914	0.332306	0.913621
1.34523	-0.0123298	-2.17772	-0.8161
-2.01867	-0.798559	-1.07136	-0.362802
0.306365	0.467701	-0.703209	-1.15093
-0.976727	-0.340744	2.26317	0.592788
-0.295488	-0.475922	-0.87623	-0.112766
-0.829869	0.002698	-1.69841	-0.165283
-1.38711	-0.468481	1.91495	0.42191
0.777488	-0.244634	2.36167	0.502948
-1.32632	-0.6084	-2.56445	-0.764856
-2.13498	-0.706301	1.08707	0.446917
-1.21847	-0.543948	-1.69952	-0.753613
-0.904753	-0.00840846	-2.41488	-0.447502
-1.74876	-0.485219	0.782287	0.648025
0.393083	-0.0443086	-0.853721	-0.66721
-2.63329	-1.35458	0.815381	0.251253
-2.4218	-0.493728	2.07427	1.26673
-3.5037	-1.48494	0.0350707	0.202751
-0.112289	0.222914	0.332306	0.913621
1.34523	-0.0123298	-2.17772	-0.8161
-2.01867	-0.798559	-1.07136	-0.362802
0.306365	0.467701	-0.703209	-1.15093
-0.976727	-0.340744	2.26317	0.592788
-0.295488	-0.475922	-0.87623	-0.112766
-0.829869	0.002698	-1.69841	-0.165283
-1.38711	-0.468481	1.91495	0.42191
0.777488	-0.244634	2.36167	0.502948
-1.32632	-0.6084	-2.56445	-0.764856
-2.13498	-0.706301	1.08707	0.446917
-1.21847	-0.543948	-1.69952	-0.753613
-0.904753	-0.00840846	-2.41488	-0.447502
-1.74876	-0.485219	0.782287	0.648025
0.393083	-0.0443086	-0.853721	-0.66721
-2.63329	-1.35458	0.815381	0.251253
-2.4218	-0.493728	2.07427	1.26673
-3.5037	-1.48494	0.0350707	0.202751
-0.112289	0.222914	0.332306	0.913621
1.34523	-0.0123298	-2.17772	-0.8161
-2.01867	-0.798559	-1.07136	-0.362802
0.306365	0.467701	-0.703209	-1.15093
-0.976727	-0.340744	2.26317	0.592788
-0.295488	-0.475922	-0.87623	-0.112766
-0.829869	0.002698	-1.69841	-0.165283
-1.38711	-0.468481	1.91495	0.42191
0.777488	-0.244634	2.36167	0.502948
-1.32632	-0.6084	-2.56445	-0.764856
-2.13498	-0.706301	1.08707	0.446917
-1.21847	-0.543948	-1.69952	-0.753613
-0.904753	-0.00840846	-2.41488	-0.447502
-1.74876	-0.485219	0.782287	0.648025
0.393083	-0.0443086	-0.853721	-0.66721
-2.63329	-1.35458	0.815381	0.251253
-2.4218	-0.493728	2.07427	1.26673
-3.5037	-1.48494	0.0350707	0.202751
-0.112289	0.222914	0.332306	0.913621
1.34523	-0.0123298	-2.17772	-0.8161
-2.01867	-0.798559	-1.07136	-0.362802
0.306365	0.467701	-0.703209	-1.15093
-0.976727	-0.340744	2.26317	0.592788
-0.295488	-0.475922	-0.87623	-0.112766
-0.829869	0.002698	-1.69841	-0.165283
-1.38711	-0.468481	1.91495	0.42191
0.777488	-0.244634	2.36167	0.502948
-1.32632	-0.6084	-2.56445	-0.764856
-2.13498	-0.706301	1.08707	0.446917
-1.21847	-0.543948	-1.69952	-0.753613
-0.904753	-0.00840846	-2.41488	-0.447502
-1.41824	-0.38234	-1.82076	-0.633999
-0.178337	-0.215174	-0.760922	-0.540402
1.35779	0.245453	-3.18271	-1.36844
1.98197	0.899304	2.32559	0.584462
-2.43034	-1.118	-3.0588	-1.26469
-2.2822	-0.929222	2.15742	0.884847
-2.34709	-0.604317	-0.934658	-0.343696
0.237685	-0.458053	1.22838	0.758055
-1.022	-0.23759	-1.15121	-0.0655761
-0.473327	-0.579994	-0.767273	-0.399221
0.227694	-0.12476	-2.53656	-0.542214
-1.23737	-0.271682	-2.62007	-0.838432
2.14389	0.379351	-2.09505	-0.882167
-0.0109006	-0.25696	2.88205	1.23893
-0.135757	0.0583974	-1.75424	-1.13752
2.01764	0.806544	-2.40358	-0.834745
2.22524	0.941749	-0.592373	-0.486421
1.24125	0.333115	0.922131	0.08695
2.76766	1.19028	3.28407	1.46221
1.65067	0.95406	0.375834	0.0552842
-4.00104	-1.56978	6.44068	2.54274
-4.19351	-1.78717	1.31123	0.415679
-1.6594	0.091455	-1.48403	-1.14103
2.50997	0.649009	1.62523	0.308996
0.153531	-0.336596	3.72833	0.831608
1.07097	0.298239	-3.93077	-1.35964
-3.23114	-1.33174	-0.955478	-0.397343
-1.95916	-0.439023	-1.37225	-0.340232
-1.92035	-0.637851	-2.42091	-0.311038
-3.89069	-0.769548	-0.113076	-0.234594
-2.248	-1.15423	-3.75111	-1.77766
-1.01392	-0.153964	2.32259	0.571959
0.278391	-0.162464	0.700954	0.42456
-2.10211	-0.937851	0.150051	-0.471152
3.17482	1.59167	-0.224524	-0.289758
1.96417	0.431236	1.27239	0.0694045
-0.461198	-1.12796	-1.60887	-0.96401
-3.32275	-0.896412	0.0171196	-0.0977583
-1.41333	-0.680973	-1.96377	-0.776952
-2.06731	-0.546317	2.06732	0.859701
0.0773174	-0.567533	-1.06574	-0.308226
3.33807	1.24581	-3.56636	-1.30408
2.83491	1.04605	-0.372076	-0.378558
-5.6188	-1.67223	2.71178	0.916406
-0.32192	-0.229796	-0.336472	0.277073
-0.732649	-0.0961886	-0.889226	0.0835502
4.32582	1.59237	-2.04852	-0.587082
-2.13498	-0.706301	1.08707	0.446917
-1.21847	-0.543948	-1.69952	-0.753613
-0.904753	-0.00840846	-2.41488	-0.447502
-1.74876	-0.485219	0.782287	0.648025
0.393083	-0.0443086	-0.853721	-0.66721
-2.63329	-1.35458	0.815381	0.251253
-2.4218	-0.493728	2.07427	1.26673
-3.5037	-1.48494	0.0350707	0.202751
-0.112289	0.222914	0.332306	0.913621
1.34523	-0.0123298	-2.17772	-0.8161
-2.01867	-0.798559	-1.07136	-0.362802
0.306365	0.467701	-0.703209	-1.15093
-0.976727	-0.340744	2.26317	0.592788
-0.295488	-0.475922	-0.87623	-0.112766
-0.829869	0.002698	-1.69841	-0.165283
-1.38711	-0.468481	1.91495	0.42191
0.777488	-0.244634	2.36167	0.502948
-1.32632	-0.6084	-2.56445	-0.764856
-2.13498	-0.706301	1.08707	0.446917
-1.21847	-0.543948	-1.69952	-0.753613
-0.904753	-0.00840846	-2.41488	-0.447502
-1.74876	-0.485219	0.782287	0.648025
0.393083	-0.0443086	-0.853721	-0.66721
-2.63329	-1.35458	0.815381	0.251253
-2.4218	-0.493728	2.07427	1.26673
-3.5037	-1.48494	0.0350707	0.202751
-0.112289	0.222914	0.332306	0.913621
1.34523	-0.0123298	-2.17772	-0.8161
-2.01867	-0.798559	-1.07136	-0.362802
0.306365	0.467701	-0.703209	-1.15093
-0.976727	-0.340744	2.26317	0.592788
-0.295488	-0.475922	-0.87623	-0.112766
-0.829869	0.002698	-1.69841	-0.165283
-1.38711	-0.468481	1.91495	0.42191
0.777488	-0.244634	2.36167	0.502948
-1.32632	-0.6084	-2.56445	-0.764856
-2.13498	-0.706301	1.08707	0.446917
-1.21847	-0.543948	-1.69952	-0.753613
-0.904753	-0.00840846	-2.41488	-0.447502
-1.74876	-0.485219	0.782287	0.648025
0.393083	-0.0443086	-0.853721	-0.66721
-2.63329	-1.35458	0.815381	0.251253
-2.4218	-0.493728	2.07427	1.26673
-3.5037	-1.48494	0.0350707	0.202751
-0.112289	0.222914	0.332306	0.913621
1.34523	-0.0123298	-2.17772	-0.8161
-2.01867	-0.798559	-1.07136	-0.362802
0.306365	0.467701	-0.703209	-1.15093
-0.976727	-0.340744	2.26317	0.592788
-0.295488	-0.475922	-0.87623	-0.112766
-0.829869	0.002698	-1.69841	-0.165283
-1.38711	-0.468481	1.91495	0.42191
0.777488	-0.244634	2.36167	0.502948
-1.32632	-0.6084	-2.56445	-0.764856
-2.13498	-0.706301	1.08707	0.446917
-1.21847	-0.543948	-1.69952	-0.753613
-0.904753	-0.00840846	-2.41488	-0.447502
-1.41824	-0.38234	-1.82076	-0.633999
-0.178337	-0.215174	-0.760922	-0.540402
1.35779	0.245453	-3.18271	-1.36844
1.98197	0.899304	2.32559	0.584462
-2.43034	-1.118	-3.0588	-1.26469
-2.2822	-0.929222	2.15742	0.884847
-2.34709	-0.604317	-0.934658	-0.343696
0.237685	-0.458053	1.22838	0.758055
-1.022	-0.23759	-1.15121	-0.0655761
-0.473327	-0.579994	-0.767273	-0.399221
0.227694	-0.12476	-2.53656	-0.542214
-1.23737	-0.271682	-2.62007	-0.838432
2.14389	0.379351	-2.09505	-0.882167
-0.0109006	-0.25696	2.88205	1.23893
-0.135757	0.0583974	-1.75424	-1.13752
2.01764	0.806544	-2.40358	-0.834745
2.22524	0.941749	-0.592373	-0.486421
1.24125	0.333115	0.922131	0.08695
2.76766	1.19028	3.28407	1.46221
1.65067	0.95406	0.375834	0.0552842
-4.00104	-1.56978	6.44068	2.54274
-4.19351	-1.78717	1.31123	0.415679
-1.6594	0.091455	-1.48403	-1.14103
2.50997	0.649009	1.62523	0.308996
0.153531	-0.336596	3.72833	0.831608
1.07097	0.298239	-3.93077	-1.35964
-3.23114	-1.33174	-0.955478	-0.397343
-1.95916	-0.439023	-1.37225	-0.340232
-1.92035	-0.637851	-2.42091	-0.311038
-3.89069	-0.769548	-0.113076	-0.234594
-2.248	-1.15423	-3.75111	-1.77766
-1.01392	-0.153964	2.32259	0.571959
0.278391	-0.162464	0.700954	0.42456
-2.10211	-0.937851	0.150051	-0.471152
3.17482	1.59167	-0.224524	-0.289758
1.96417	0.431236	1.27239	0.0694045
-0.461198	-1.12796	-1.60887	-0.96401
-3.32275	-0.896412	0.0171196	-0.0977583
-1.41333	-0.680973	-1.96377	-0.776952
-2.06731	-0.546317	2.06732	0.859701
0.0773174	-0.567533	-1.06574	-0.308226
3.33807	1.24581	-3.56636	-1.30408
2.83491	1.04605	-0.372076	-0.378558
-5.6188	-1.67223	2.71178	0.916406
-0.32192	-0.229796	-0.336472	0.277073
-0.732649	-0.0961886	-0.889226	0.0835502
4.32582	1.59237	-2.04852	-0.587082
-2.13498	-0.706301	1.08707	0.446917
-0.0405172	-0.148324	-0.462716	-0.218448
-2.13498	-0.706301	1.08707	0.446917
-0.0405172	-0.148324	-0.462716	-0.218448
-2.13498	-0.706301	1.08707	0.446917
-0.0405172	-0.148324	-0.462716	-0.218448
-2.13498	-0.706301	1.08707	0.446917
-0.0405172	-0.148324	-0.462716	-0.218448
-2.13498	-0.706301	1.08707	0.446917
-0.0405172	-0.148324	-0.462716	-0.218448
-2.13498	-0.706301	1.08707	0.446917
-0.0405172	-0.148324	-0.462716	-0.218448
-2.13498	-0.706301	1.08707	0.446917
-0.0405172	-0.148324	-0.462716	-0.218448
-2.13498	-0.706301	1.08707	0.446917
-0.0405172	-0.148324	-0.462716	-0.218448
-2.13498	-0.706301	1.08707	0.446917
-0.0405172	-0.148324	-0.462716	-0.218448
-2.13498	-0.706301	1.08707	0.446917
-0.0405172	-0.148324	-0.462716	-0.218448
-2.13498	-0.706301	1.08707	0.446917
-0.0405172	-0.148324	-0.462716	-0.218448
-2.13498	-0.706301	1.08707	0.446917
-0.0405172	-0.148324	-0.462716	-0.218448
-2.13498	-0.706301	1.08707	0.446917
-0.0405172	-0.148324	-0.462716	-0.218448
-2.13498	-0.706301	1.08707	0.446917
-0.0405172	-0.148324	-0.462716	-0.218448
-2.13498	-0.706301	1.08707	0.446917
-0.0405172	-0.148324	-0.462716	-0.218448
-2.13498	-0.706301	1.08707	0.446917
-0.0405172	-0.148324	-0.462716	-0.218448
-2.13498	-0.706301	1.08707	0.446917
-0.0405172	-0.148324	-0.462716	-0.218448
-2.13498	-0.706301	1.08707	0.446917
-0.0405172	-0.148324	-0.462716	-0.218448
-2.13498	-0.706301	1.08707	0.446917
-0.0405172	-0.148324	-0.462716	-0.218448
-2.13498	-0.706301	1.08707	0.446917
-0.0405172	-0.148324	-0.462716	-0.218448
-2.13498	-0.706301	1.08707	0.446917
-0.0405172	-0.148324	-0.462716	-0.218448
-2.13498	-0.706301	1.08707	0.446917
-0.0405172	-0.148324	-0.462716	-0.218448
-2.13498	-0.706301	1.08707	0.446917
-2.13498	-0.706301	1.08707	0.446917
-0.0405172	-0.148324	-0.462716	-0.218448
-2.13498	-0.706301	1.08707	0.446917
-0.0405172	-0.148324	-0.462716	-0.218448
-2.13498	-0.706301	1.08707	0.446917
-0.0405172	-0.148324	-0.462716	-0.218448
1.03679	-0.0977547	2.38114	0.675435
-0.337101	-0.389973	2.2946	1.15018
-2.64515	-1.53122	-0.932852	-0.285627
-3.61175	-1.4695	-0.0803354	0.557343
1.37349	0.208043	-0.421973	-0.373554
-1.28057	-0.812246	-0.834862	-0.312709
3.07917	0.884417	-2.13622	-0.97755
-1.07711	-0.167343	-3.13737	-1.31544
-4.96557	-2.35896	-2.17325	-0.805947
1.44095	0.295586	-0.497082	-0.200314
-1.98662	-0.683647	0.755283	-0.0923015
-0.0783518	0.381809	0.281436	-0.324909
0.967979	0.455354	-1.03174	-0.189402
-0.173812	0.638287	1.13775	0.69553
1.59157	0.654896	3.35707	1.58642
2.81724	1.40874	0.24361	-0.2285
-1.68844	-0.32001	0.697635	-0.0659704
1.72307	0.715031	2.58084	1.23617
1.86293	0.564558	1.7556	0.942969
3.42885	0.916819	-0.249641	-0.511542
0.843687	-0.025251	0.502949	0.590232
-0.602059	0.176345	1.62215	0.935432
3.72755	0.634482	0.558922	0.485471
-1.50813	-0.0657076	0.954675	0.490805
1.2475	0.628899	2.19437	1.0977
-1.16344	-0.492106	-0.498449	-0.349431
-5.32394	-1.79274	0.0263855	-0.665335
-0.972428	0.120631	1.26861	-0.0366756
3.05693	1.23307	1.04155	0.868179
0.154112	0.344733	-0.875137	0.0471063
1.87595	0.537013	2.9655	1.1751
-0.292118	-0.311707	-0.188909	-0.438799
2.36729	1.24238	2.16217	0.539871
-2.73561	-0.72236	-0.893288	0.328769
1.09255	-0.194588	-0.628096	-0.0745938
1.94018	0.966541	-2.05323	-0.901856
3.36385	1.281	2.38231	0.989413
2.84535	1.47744	-3.56126	-1.28923
0.531722	0.0386455	3.23572	0.98108
0.584545	0.826765	2.90968	1.15388
-3.96526	-1.43482	1.42876	-0.257012
2.35985	0.866118	-0.872792	-0.160966
3.24601	0.746623	-2.19065	-0.998132
2.04297	0.30524	-4.19019	-1.68051
-3.04397	-1.31521	-2.2151	-0.896611
6.16663	2.3827	-0.488201	-0.209843
0.036906	-0.448176	3.93161	1.56539
-4.0574	-1.74032	1.47209	0.703528
-2.13498	-0.706301	1.08707	0.446917
-0.0405172	-0.148324	-0.462716	-0.218448
1.03679	-0.0977547	2.38114	0.675435
-0.337101	-0.389973	2.2946	1.15018
-2.64515	-1.53122	-0.932852	-0.285627
-3.61175	-1.4695	-0.0803354	0.557343
1.37349	0.208043	-0.421973	-0.373554
-1.28057	-0.812246	-0.834862	-0.312709
3.07917	0.884417	-2.13622	-0.97755
-1.07711	-0.167343	-3.13737	-1.31544
-4.96557	-2.35896	-2.17325	-0.805947
1.44095	0.295586	-0.497082	-0.200314
-1.98662	-0.683647	0.755283	-0.0923015
-0.0783518	0.381809	0.281436	-0.324909
0.967979	0.455354	-1.03174	-0.189402
-0.173812	0.638287	1.13775	0.69553
1.59157	0.654896	3.35707	1.58642
2.81724	1.40874	0.24361	-0.2285
-1.68844	-0.32001	0.697635	-0.0659704
1.72307	0.715031	2.58084	1.23617
1.86293	0.564558	1.7556	0.942969
3.42885	0.916819	-0.249641	-0.511542
0.843687	-0.025251	0.502949	0.590232
-0.602059	0.176345	1.62215	0.935432
3.72755	0.634482	0.558922	0.485471
-1.50813	-0.0657076	0.954675	0.490805
1.2475	0.628899	2.19437	1.0977
-1.16344	-0.492106	-0.498449	-0.349431
-5.32394	-1.79274	0.0263855	-0.665335
-0.972428	0.120631	1.26861	-0.0366756
3.05693	1.23307	1.04155	0.868179
0.154112	0.344733	-0.875137	0.0471063
1.87595	0.537013	2.9655	1.1751
-0.292118	-0.311707	-0.188909	-0.438799
2.36729	1.24238	2.16217	0.539871
-2.73561	-0.72236	-0.893288	0.328769
1.09255	-0.194588	-0.628096	-0.0745938
1.94018	0.966541	-2.05323	-0.901856
3.36385	1.281	2.38231	0.989413
2.84535	1.47744	-3.56126	-1.28923
0.531722	0.0386455	3.23572	0.98108
0.584545	0.826765	2.90968	1.15388
-3.96526	-1.43482	1.42876	-0.257012
2.35985	0.866118	-0.872792	-0.160966
3.24601	0.746623	-2.19065	-0.998132
2.04297	0.30524	-4.19019	-1.68051
-3.04397	-1.31521	-2.2151	-0.896611
6.16663	2.3827	-0.488201	-0.209843
0.036906	-0.448176	3.93161	1.56539
-4.0574	-1.74032	1.47209	0.703528
-2.13498	-0.706301	1.08707	0.446917
-0.0405172	-0.148324	-0.462716	-0.218448
-2.13498	-0.706301	1.08707	0.446917
-0.0405172	-0.148324	-0.462716	-0.218448
-2.13498	-0.706301	1.08707	0.446917
-0.0405172	-0.148324	-0.462716	-0.218448
1.03679	-0.0977547	2.38114	0.675435
-0.337101	-0.389973	2.2946	1.15018
-2.64515	-1.53122	-0.932852	-0.285627
-3.61175	-1.4695	-0.0803354	0.557343
1.37349	0.208043	-0.421973	-0.373554
-1.28057	-0.812246	-0.834862	-0.312709
3.07917	0.884417	-2.13622	-0.97755
-1.07711	-0.167343	-3.13737	-1.31544
-4.96557	-2.35896	-2.17325	-0.805947
1.44095	0.295586	-0.497082	-0.200314
-1.98662	-0.683647	0.755283	-0.0923015
-0.0783518	0.381809	0.281436	-0.324909
0.967979	0.455354	-1.03174	-0.189402
-0.173812	0.638287	1.13775	0.69553
1.59157	0.654896	3.35707	1.58642
2.81724	1.40874	0.24361	-0.2285
-1.68844	-0.32001	0.697635	-0.0659704
1.72307	0.715031	2.58084	1.23617
1.86293	0.564558	1.7556	0.942969
3.42885	0.916819	-0.249641	-0.511542
0.843687	-0.025251	0.502949	0.590232
-0.602059	0.176345	1.62215	0.935432
3.72755	0.634482	0.558922	0.485471
-1.50813	-0.0657076	0.954675	0.490805
1.2475	0.628899	2.19437	1.0977
-1.16344	-0.492106	-0.498449	-0.349431
-5.32394	-1.79274	0.0263855	-0.665335
-0.972428	0.120631	1.26861	-0.0366756
3.05693	1.23307	1.04155	0.868179
0.154112	0.344733	-0.875137	0.0471063
1.87595	0.537013	2.9655	1.1751
-0.292118	-0.311707	-0.188909	-0.438799
2.36729	1.24238	2.16217	0.539871
-2.73561	-0.72236	-0.893288	0.328769
1.09255	-0.194588	-0.628096	-0.0745938
1.94018	0.966541	-2.05323	-0.901856
3.36385	1.281	2.38231	0.989413
2.84535	1.47744	-3.56126	-1.28923
0.531722	0.0386455	3.23572	0.98108
0.584545	0.826765	2.90968	1.15388
-3.96526	-1.43482	1.42876	-0.257012
2.35985	0.866118	-0.872792	-0.160966
3.24601	0.746623	-2.19065	-0.998132
2.04297	0.30524	-4.19019	-1.68051
-3.04397	-1.31521	-2.2151	-0.896611
6.16663	2.3827	-0.488201	-0.209843
0.036906	-0.448176	3.93161	1.56539
-4.0574	-1.74032	1.47209	0.703528
-2.13498	-0.706301	1.08707	0.446917
-0.0405172	-0.148324	-0.462716	-0.218448
1.03679	-0.0977547	2.38114	0.675435
-0.337101	-0.389973	2.2946	1.15018
-2.64515	-1.53122	-0.932852	-0.285627
-3.61175	-1.4695	-0.0803354	0.557343
1.37349	0.208043	-0.421973	-0.373554
-1.28057	-0.812246	-0.834862	-0.312709
3.07917	0.884417	-2.13622	-0.97755
-1.07711	-0.167343	-3.13737	-1.31544
-4.96557	-2.35896	-2.17325	-0.805947
1.44095	0.295586	-0.497082	-0.200314
-1.98662	-0.683647	0.755283	-0.0923015
-0.0783518	0.381809	0.281436	-0.324909
0.967979	0.455354	-1.03174	-0.189402
-0.173812	0.638287	1.13775	0.69553
1.59157	0.654896	3.35707	1.58642
2.81724	1.40874	0.24361	-0.2285
-1.68844	-0.32001	0.697635	-0.0659704
1.72307	0.715031	2.58084	1.23617
1.86293	0.564558	1.7556	0.942969
3.42885	0.916819	-0.249641	-0.511542
0.843687	-0.025251	0.502949	0.590232
-0.602059	0.176345	1.62215	0.935432
3.72755	0.634482	0.558922	0.485471
-1.50813	-0.0657076	0.954675	0.490805
1.2475	0.628899	2.19437	1.0977
-1.16344	-0.492106	-0.498449	-0.349431
-5.32394	-1.79274	0.0263855	-0.665335
-0.972428	0.120631	1.26861	-0.0366756
3.05693	1.23307	1.04155	0.868179
0.154112	0.344733	-0.875137	0.0471063
1.87595	0.537013	2.9655	1.1751
-0.292118	-0.311707	-0.188909	-0.438799
2.36729	1.24238	2.16217	0.539871
-2.73561	-0.72236	-0.893288	0.328769
1.09255	-0.194588	-0.628096	-0.0745938
1.94018	0.966541	-2.05323	-0.901856
3.36385	1.281	2.38231	0.989413
2.84535	1.47744	-3.56126	-1.28923
0.531722	0.0386455	3.23572	0.98108
0.584545	0.826765	2.90968	1.15388
-3.96526	-1.43482	1.42876	-0.257012
2.35985	0.866118	-0.872792	-0.160966
3.24601	0.746623	-2.19065	-0.998132
2.04297	0.30524	-4.19019	-1.68051
-3.04397	-1.31521	-2.2151	-0.896611
6.16663	2.3827	-0.488201	-0.209843
0.036906	-0.448176	3.93161	1.56539
-4.0574	-1.74032	1.47209	0.703528
-2.13498	-0.706301	1.08707	0.446917
-0.0405172	-0.148324	-0.462716	-0.218448
1.03679	-0.0977547	2.38114	0.675435
-0.337101	-0.389973	2.2946	1.15018
-2.64515	-1.53122	-0.932852	-0.285627
-3.61175	-1.4695	-0.0803354	0.557343
